# pom logged on Tue Aug 18 14:52:59 2026
#
# decimation 1
# process model constant_acceleration
# process noise acc 100 m/s³, aacc 50 rad/s²
# magnetic field X 23.8 µT, Y -0.4 µT, Z -39.8 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1787064781.742042000 0 1 1 1 1 1 -1 -3.08033e-06 0.0299825 -3.54039e-05 3.86239e-05 7.50214e-05 -6.44728e-05 -2.67958e-05 -0.000322058 0.00266902 5.95776e-05 0.00175486 0.00400519 -0.000971881 -0.00419989 1.3724e-08 1.3724e-08 1.26796e-08 2.48123e-07 2.48123e-07 2.5967e-07 1.77037e-06 1.77037e-06 1.58573e-06 1.77037e-06 1.77037e-06 1.58573e-06 0.0246712 0.0246712 0.0246614
1787064781.743078000 0 1 1 1 1 1 -1 -3.10342e-06 0.0299821 -3.62594e-05 4.20764e-05 7.18214e-05 -5.80974e-05 -2.65031e-05 -0.000331068 0.00218774 0.000510305 0.00108783 0.00428957 -0.000805965 -0.00479548 1.39077e-08 1.39077e-08 1.28351e-08 1.38122e-07 1.38122e-07 1.49668e-07 1.33488e-06 1.33488e-06 1.14774e-06 1.33488e-06 1.33488e-06 1.14774e-06 0.013351 0.013351 0.0133411
1787064781.744104000 0 1 1 1 1 1 -1 -2.83119e-06 0.0299838 -3.43014e-05 4.07061e-05 7.01636e-05 -5.4395e-05 -2.87755e-05 -0.000325213 0.00201197 0.000354543 0.000940396 0.00434057 -0.00123579 -0.00498098 1.23754e-08 1.23754e-08 1.15276e-08 1.09112e-07 1.09112e-07 1.20586e-07 1.13157e-06 1.13157e-06 9.65037e-07 1.13157e-06 1.13157e-06 9.65037e-07 0.00698495 0.00698495 0.00697542
1787064781.745071000 0 1 1 1 1 1 -1 -2.86861e-06 0.0299835 -3.30774e-05 4.04251e-05 7.06815e-05 -5.00164e-05 -3.2729e-05 -0.000330794 0.00185083 0.000215183 0.000852837 0.00437136 -0.00171605 -0.00511427 1.25339e-08 1.25339e-08 1.16638e-08 1.13265e-07 1.13265e-07 1.24754e-07 1.13638e-06 1.13638e-06 9.6765e-07 1.13638e-06 1.13638e-06 9.6765e-07 0.00885329 0.00885329 0.00884374
1787064781.746081000 0 1 1 1 1 1 -1 -2.90529e-06 0.0299831 -3.20972e-05 4.11333e-05 7.1873e-05 -4.38071e-05 -3.51119e-05 -0.00033467 0.00168731 0.000305482 0.000913529 0.00463852 -0.00181182 -0.00492236 1.27019e-08 1.27019e-08 1.18079e-08 1.16662e-07 1.16662e-07 1.28153e-07 1.1468e-06 1.1468e-06 9.7577e-07 1.1468e-06 1.1468e-06 9.7577e-07 0.00944705 0.00944705 0.00943748
1787064781.747050000 0 1 1 1 1 1 -1 -2.94116e-06 0.0299828 -3.22014e-05 4.25142e-05 7.34839e-05 -3.63186e-05 -3.71311e-05 -0.00033702 0.00132611 0.000530829 0.00106428 0.00513833 -0.00185583 -0.00451867 1.28651e-08 1.28651e-08 1.19479e-08 1.1653e-07 1.1653e-07 1.28021e-07 1.14927e-06 1.14927e-06 9.76007e-07 1.14927e-06 1.14927e-06 9.76007e-07 0.00944982 0.00944982 0.00944024
1787064781.749995000 0 1 1 1 1 1 -1 -3.06928e-06 0.0299818 -3.11685e-05 4.40919e-05 7.62087e-05 -2.14101e-05 -4.52152e-05 -0.000347023 0.00090149 0.000532975 0.00100374 0.00510937 -0.00219513 -0.00409075 1.33775e-08 1.33775e-08 1.23865e-08 2.24471e-07 2.24471e-07 2.35962e-07 1.61366e-06 1.61366e-06 1.43352e-06 1.61366e-06 1.61366e-06 1.43352e-06 0.024697 0.024697 0.0246874
1787064781.751133000 0 1 1 1 1 1 -1 -3.13763e-06 0.0299814 -3.28634e-05 4.43819e-05 7.66647e-05 -1.81311e-05 -5.15056e-05 -0.000348405 0.000507582 0.000487118 0.000904412 0.00478339 -0.00268294 -0.00366991 1.35802e-08 1.35802e-08 1.25595e-08 2.3957e-07 2.3957e-07 2.51061e-07 1.6805e-06 1.6805e-06 1.49766e-06 1.6805e-06 1.6805e-06 1.49766e-06 0.0260998 0.0260998 0.0260902
1787064781.752108000 0 1 1 1 1 1 -1 -3.19908e-06 0.0299811 -3.10348e-05 3.80431e-05 7.42774e-05 -2.01477e-05 -5.6587e-05 -0.000355523 0.000701424 -0.000502867 0.000429427 0.00391798 -0.00300234 -0.00412852 1.37553e-08 1.37553e-08 1.27087e-08 1.94847e-07 1.94847e-07 2.06339e-07 1.50543e-06 1.50543e-06 1.32024e-06 1.50543e-06 1.50543e-06 1.32024e-06 0.018732 0.018732 0.0187224
1787064781.758811000 0 1 1 1 1 1 -1 -3.22837e-06 0.0299808 -2.54594e-05 3.66407e-05 7.60098e-05 -1.20188e-05 -6.09193e-05 -0.000376095 0.000687506 2.72762e-05 0.000628048 0.00246834 -0.00153725 -0.00452195 1.32057e-08 1.32057e-08 1.2245e-08 5.41009e-07 5.41009e-07 5.52455e-07 2.90516e-06 2.90516e-06 2.72745e-06 2.90516e-06 2.90516e-06 2.72745e-06 0.0455427 0.0455427 0.0455332
1787064781.760286000 0 1 1 1 1 1 -1 -3.3199e-06 0.0299802 -2.44453e-05 3.66808e-05 7.69362e-05 -8.37777e-06 -6.31869e-05 -0.000382765 0.000687506 2.72762e-05 0.000628048 0.00246834 -0.00153725 -0.00452195 1.35103e-08 1.35103e-08 1.25119e-08 1.12049e-06 1.12049e-06 1.13193e-06 5.26033e-06 5.26033e-06 5.07914e-06 5.26033e-06 5.26033e-06 5.07914e-06 0.0686069 0.0686069 0.0685975
1787064781.761135000 0 1 1 1 1 1 -1 -3.34275e-06 0.0299799 -2.63528e-05 3.9594e-05 7.62025e-05 -6.70789e-06 -5.90981e-05 -0.000385113 0.000447653 0.000305411 0.000506085 0.00243236 -0.00107152 -0.00439342 1.3682e-08 1.3682e-08 1.26614e-08 1.21765e-06 1.21765e-06 1.2291e-06 5.61857e-06 5.61857e-06 5.43534e-06 5.61857e-06 5.61857e-06 5.43534e-06 0.062666 0.062666 0.0626565
1787064781.762048000 0 1 1 1 1 1 -1 -3.39714e-06 0.0299795 -2.59441e-05 3.98728e-05 7.66646e-05 -4.48738e-06 -6.00763e-05 -0.000389124 0.000447653 0.000305411 0.000506085 0.00243236 -0.00107152 -0.00439342 1.38887e-08 1.38887e-08 1.28437e-08 1.47256e-06 1.47256e-06 1.48401e-06 6.65694e-06 6.65694e-06 6.47152e-06 6.65694e-06 6.65694e-06 6.47152e-06 0.0661869 0.0661869 0.0661774
1787064781.764614000 0 1 1 1 1 1 -1 -3.5051e-06 0.0299786 -3.04748e-05 3.86095e-05 6.86541e-05 2.69804e-06 -5.46459e-05 -0.000381867 -2.14359e-05 0.000136308 -0.0002628 0.00251006 -0.000398083 -0.00286783 1.42457e-08 1.42457e-08 1.313e-08 1.66916e-07 1.66916e-07 1.78366e-07 1.62423e-06 1.62423e-06 1.43246e-06 1.62423e-06 1.62423e-06 1.43246e-06 0.0181577 0.0181577 0.0181477
1787064781.766082000 0 1 1 1 1 1 -1 -3.21819e-06 0.0299805 -3.08886e-05 3.80105e-05 6.32175e-05 8.95433e-06 -5.25133e-05 -0.000363193 -0.000128648 0.000300905 -0.000648219 0.00285309 -0.000276873 -0.00205045 1.27409e-08 1.27409e-08 1.18475e-08 1.21342e-07 1.21342e-07 1.32743e-07 1.21694e-06 1.21694e-06 1.04522e-06 1.21694e-06 1.21694e-06 1.04522e-06 0.00902632 0.00902632 0.00901669
1787064781.767031000 0 1 1 1 1 1 -1 -3.26815e-06 0.0299801 -3.10106e-05 3.82961e-05 6.26024e-05 1.16616e-05 -5.27761e-05 -0.000365139 -0.000128648 0.000300905 -0.000648219 0.00285309 -0.000276873 -0.00205045 1.29029e-08 1.29029e-08 1.19867e-08 1.41056e-07 1.41056e-07 1.52457e-07 1.31564e-06 1.31564e-06 1.14173e-06 1.31564e-06 1.31564e-06 1.14173e-06 0.0131755 0.0131755 0.0131659
1787064781.768068000 0 1 1 1 1 1 -1 -3.3134e-06 0.0299798 -3.06983e-05 4.29701e-05 6.30879e-05 1.79591e-05 -5.04643e-05 -0.000370267 -5.12221e-05 0.00105903 -0.000447 0.00336251 0.000120063 -0.00250875 1.30803e-08 1.30803e-08 1.21386e-08 1.17121e-07 1.17121e-07 1.28525e-07 1.21288e-06 1.21288e-06 1.03651e-06 1.21288e-06 1.21288e-06 1.03651e-06 0.00975529 0.00975529 0.00974561
1787064781.769048000 0 1 1 1 1 1 -1 -3.36389e-06 0.0299794 -2.71717e-05 4.25528e-05 6.28987e-05 2.23434e-05 -5.06512e-05 -0.000374795 0.000659861 0.000769813 -0.000397586 0.0035342 7.30415e-05 -0.00283433 1.3251e-08 1.3251e-08 1.22848e-08 1.15994e-07 1.15994e-07 1.27399e-07 1.19703e-06 1.19703e-06 1.01835e-06 1.19703e-06 1.19703e-06 1.01835e-06 0.00917847 0.00917847 0.00916878
1787064781.770116000 0 1 1 1 1 1 -1 -3.42294e-06 0.029979 -2.65537e-05 4.32391e-05 6.2009e-05 2.34093e-05 -5.20073e-05 -0.000378822 0.000642041 0.000741923 -0.000493039 0.00309117 -0.00016152 -0.0029978 1.344e-08 1.344e-08 1.24464e-08 1.17293e-07 1.17293e-07 1.28697e-07 1.20173e-06 1.20173e-06 1.02051e-06 1.20173e-06 1.20173e-06 1.02051e-06 0.00944332 0.00944332 0.00943362
1787064781.771134000 0 1 1 1 1 1 -1 -3.48698e-06 0.0299786 -2.72699e-05 4.42232e-05 6.05356e-05 1.83997e-05 -5.57681e-05 -0.000382857 0.000324367 0.00079569 -0.000716564 0.00155085 -0.000839347 -0.00317897 1.36223e-08 1.36223e-08 1.26021e-08 1.05416e-07 1.05416e-07 1.1682e-07 1.14695e-06 1.14695e-06 9.63285e-07 1.14695e-06 1.14695e-06 9.63285e-07 0.0049634 0.0049634 0.00495368
1787064781.772042000 0 1 1 1 1 1 -1 -3.53797e-06 0.0299782 -2.69753e-05 4.49457e-05 5.98849e-05 1.98081e-05 -5.65304e-05 -0.000385744 0.000324367 0.00079569 -0.000716564 0.00155085 -0.000839347 -0.00317897 1.37875e-08 1.37875e-08 1.27432e-08 1.15954e-07 1.15954e-07 1.27359e-07 1.20032e-06 1.20032e-06 1.01445e-06 1.20032e-06 1.20032e-06 1.01445e-06 0.00898796 0.00898796 0.00897824
1787064781.773103000 0 1 1 1 1 1 -1 -3.60692e-06 0.0299778 -2.66987e-05 4.43714e-05 5.82102e-05 2.1578e-05 -6.01489e-05 -0.00038708 0.000310255 0.000499655 -0.000907396 0.001573 -0.00132038 -0.00281986 1.39828e-08 1.39828e-08 1.29097e-08 1.1723e-07 1.1723e-07 1.28635e-07 1.2101e-06 1.2101e-06 1.02164e-06 1.2101e-06 1.2101e-06 1.02164e-06 0.00931676 0.00931676 0.00930703
1787064781.774109000 0 1 1 1 1 1 -1 -3.27519e-06 0.0299799 -2.52196e-05 4.2014e-05 5.82491e-05 1.97666e-05 -5.86461e-05 -0.000371961 0.000471463 0.00011241 -0.000365712 0.00109953 -0.00119509 -0.00231484 1.24329e-08 1.24329e-08 1.15864e-08 1.06621e-07 1.06621e-07 1.17981e-07 1.10687e-06 1.10687e-06 9.39361e-07 1.10687e-06 1.10687e-06 9.39361e-07 0.00626285 0.00626285 0.00625343
1787064781.775132000 0 1 1 1 1 1 -1 -3.3284e-06 0.0299796 -2.39296e-05 4.04537e-05 6.09626e-05 1.6788e-05 -5.73229e-05 -0.000371008 0.000657252 -0.000273258 0.000345494 0.000296308 -0.000699701 -0.00166689 1.26027e-08 1.26027e-08 1.17325e-08 1.11484e-07 1.11484e-07 1.22855e-07 1.13088e-06 1.13088e-06 9.61018e-07 1.13088e-06 1.13088e-06 9.61018e-07 0.00856455 0.00856455 0.0085551
1787064781.776089000 0 1 1 1 1 1 -1 -3.37831e-06 0.0299792 -2.35549e-05 4.02587e-05 6.04526e-05 1.55322e-05 -5.62938e-05 -0.000369949 0.000607744 -0.000260364 0.000181822 4.06368e-05 -0.000417236 -0.00122603 1.27636e-08 1.27636e-08 1.18709e-08 1.13741e-07 1.13741e-07 1.25113e-07 1.14007e-06 1.14007e-06 9.67996e-07 1.14007e-06 1.14007e-06 9.67996e-07 0.00892242 0.00892242 0.00891296
1787064781.777056000 0 1 1 1 1 1 -1 -3.42647e-06 0.0299789 -2.35942e-05 4.03695e-05 5.84984e-05 1.432e-05 -5.4536e-05 -0.000367516 0.000474419 -0.000183282 -0.00027109 -0.000183187 -3.0628e-05 -0.000578682 1.29283e-08 1.29283e-08 1.20123e-08 1.13633e-07 1.13633e-07 1.25006e-07 1.14514e-06 1.14514e-06 9.70813e-07 1.14514e-06 1.14514e-06 9.70813e-07 0.0089495 0.0089495 0.00894003
1787064781.780425000 0 1 1 1 1 1 -1 -3.6099e-06 0.0299777 -2.24914e-05 3.60316e-05 5.83875e-05 1.13529e-05 -5.45192e-05 -0.000363517 0.000404604 -0.000707556 -0.000158007 -0.000480676 -1.54421e-05 0.000174766 1.35234e-08 1.35234e-08 1.25226e-08 2.62577e-07 2.62577e-07 2.7395e-07 1.78069e-06 1.78069e-06 1.59838e-06 1.78069e-06 1.78069e-06 1.59838e-06 0.0281752 0.0281752 0.0281657
1787064781.781138000 0 1 1 1 1 1 -1 -3.65475e-06 0.0299774 -2.25375e-05 3.14506e-05 5.97858e-05 8.52688e-06 -5.6044e-05 -0.000357514 0.000355579 -0.00130553 6.36213e-05 -0.000807062 -0.000214572 0.000947904 1.36505e-08 1.36505e-08 1.2631e-08 2.28593e-07 2.28593e-07 2.39967e-07 1.6454e-06 1.6454e-06 1.46137e-06 1.6454e-06 1.6454e-06 1.46137e-06 0.0251957 0.0251957 0.0251862
1787064781.782417000 0 1 1 1 1 1 -1 -3.72661e-06 0.029977 -2.20828e-05 2.97807e-05 5.98672e-05 7.49455e-06 -5.63185e-05 -0.000356301 0.000355579 -0.00130553 6.36213e-05 -0.000807062 -0.000214572 0.000947904 1.38931e-08 1.38931e-08 1.28395e-08 4.34704e-07 4.34704e-07 4.46078e-07 2.49221e-06 2.49221e-06 2.30507e-06 2.49221e-06 2.49221e-06 2.30507e-06 0.0399116 0.0399116 0.0399021
1787064781.783062000 0 1 1 1 1 1 -1 -3.76531e-06 0.0299768 -2.30112e-05 3.01215e-05 6.0363e-05 6.26432e-06 -5.69867e-05 -0.000350557 0.000206057 -0.00115278 0.000122352 -0.000890308 -0.000276732 0.00154957 1.40119e-08 1.40119e-08 1.29407e-08 3.75181e-07 3.75181e-07 3.86555e-07 2.25254e-06 2.25254e-06 2.06382e-06 2.25254e-06 2.25254e-06 2.06382e-06 0.0300356 0.0300356 0.0300261
1787064781.787317000 0 1 1 1 1 1 -1 -3.5824e-06 0.029978 -1.96542e-05 2.16223e-05 5.3659e-05 2.00809e-06 -5.5638e-05 -0.000327033 0.000412557 -0.00142533 -0.000407865 -0.000894748 -0.000263668 0.00164592 1.30814e-08 1.30814e-08 1.21598e-08 9.61914e-07 9.61914e-07 9.71208e-07 4.84651e-06 4.84651e-06 4.67218e-06 4.84651e-06 4.84651e-06 4.67218e-06 0.0548585 0.0548585 0.0548498
1787064781.789090000 0 1 1 1 1 1 -1 -3.72409e-06 0.0299775 -2.21206e-05 2.43576e-05 5.78695e-05 -2.9008e-07 -6.26957e-05 -0.000310272 0.000149865 -0.000992865 -1.85679e-06 -0.000946943 -0.000792868 0.00276414 1.3338e-08 1.3338e-08 1.23726e-08 6.64823e-07 6.64823e-07 6.76108e-07 3.59061e-06 3.59061e-06 3.41119e-06 3.59061e-06 3.59061e-06 3.41119e-06 0.0516815 0.0516815 0.0516716
1787064781.790106000 0 1 1 1 1 1 -1 -3.77629e-06 0.0299772 -2.49989e-05 2.6878e-05 5.73735e-05 -2.08235e-06 -6.13451e-05 -0.000300923 -8.01028e-05 -0.000725162 -3.93809e-05 -0.00100588 -0.000629255 0.00325235 1.35202e-08 1.35202e-08 1.25288e-08 6.28833e-07 6.28833e-07 6.40135e-07 3.33589e-06 3.33589e-06 3.15395e-06 3.33589e-06 3.33589e-06 3.15395e-06 0.0408318 0.0408318 0.0408217
1787064781.791177000 0 1 1 1 1 1 -1 -3.84235e-06 0.0299769 -2.50848e-05 2.61014e-05 5.73313e-05 -3.15963e-06 -6.20191e-05 -0.00029744 -8.01028e-05 -0.000725162 -3.93809e-05 -0.00100588 -0.000629255 0.00325235 1.37368e-08 1.37368e-08 1.27174e-08 8.05723e-07 8.05723e-07 8.17024e-07 4.07592e-06 4.07592e-06 3.8914e-06 4.07592e-06 4.07592e-06 3.8914e-06 0.0470734 0.0470734 0.0470634
1787064781.792096000 0 1 1 1 1 1 -1 -3.85194e-06 0.0299766 -3.37349e-05 2.7561e-05 5.6959e-05 2.09034e-06 -5.30177e-05 -0.000296291 -0.000963973 -0.00050612 -7.39941e-05 -0.000379864 0.000341952 0.00306586 1.38513e-08 1.38513e-08 1.28074e-08 1.34913e-07 1.34913e-07 1.46227e-07 1.40677e-06 1.40677e-06 1.21993e-06 1.40677e-06 1.40677e-06 1.21993e-06 0.0117149 0.0117149 0.0117045
1787064781.793466000 0 1 1 1 1 1 -1 -3.93273e-06 0.0299762 -3.64658e-05 2.52408e-05 5.62518e-05 6.58117e-06 -5.44754e-05 -0.000294252 -0.00119873 -0.00077707 -0.00017483 0.000268943 9.21567e-05 0.00278628 1.41047e-08 1.41047e-08 1.30235e-08 1.26752e-07 1.26752e-07 1.38066e-07 1.31541e-06 1.31541e-06 1.12519e-06 1.31541e-06 1.31541e-06 1.12519e-06 0.0106961 0.0106961 0.0106858
1787064781.794127000 0 1 1 1 1 1 -1 -3.5549e-06 0.0299787 -3.61731e-05 2.45327e-05 5.27294e-05 2.24428e-06 -5.26057e-05 -0.000277525 -0.00110396 -0.000685063 -0.000550189 -0.000338155 4.03567e-05 0.00256788 1.24784e-08 1.24784e-08 1.16339e-08 1.10806e-07 1.10806e-07 1.22059e-07 1.16009e-06 1.16009e-06 9.91918e-07 1.16009e-06 1.16009e-06 9.91918e-07 0.00612117 0.00612117 0.00611124
1787064781.796675000 0 1 1 1 1 1 -1 -3.67744e-06 0.029978 -3.63065e-05 2.41481e-05 5.18117e-05 -2.85418e-06 -5.0008e-05 -0.000270047 -0.000648001 -0.000453538 -0.000467739 -0.000913 0.00037735 0.00269495 1.29103e-08 1.29103e-08 1.2006e-08 1.34664e-07 1.34664e-07 1.45926e-07 1.27657e-06 1.27657e-06 1.10244e-06 1.27657e-06 1.27657e-06 1.10244e-06 0.0126067 0.0126067 0.0125968
1787064781.798068000 0 1 1 1 1 1 -1 -3.738e-06 0.0299776 -4.06646e-05 2.59037e-05 5.79821e-05 -1.13113e-06 -4.70928e-05 -0.000265373 -0.00123714 -4.65322e-05 0.0006955 -0.000474167 0.000727483 0.00282977 1.31527e-08 1.31527e-08 1.22143e-08 1.33732e-07 1.33732e-07 1.44997e-07 1.27885e-06 1.27885e-06 1.10141e-06 1.27885e-06 1.27885e-06 1.10141e-06 0.0115455 0.0115455 0.0115355
1787064781.799083000 0 1 1 1 1 1 -1 -3.78021e-06 0.0299773 -4.40109e-05 2.70543e-05 6.23669e-05 2.17903e-06 -4.46957e-05 -0.000261868 -0.0016256 0.000175968 0.00137906 0.000168091 0.00100832 0.00293695 1.33318e-08 1.33318e-08 1.2368e-08 1.16653e-07 1.16653e-07 1.27918e-07 1.21372e-06 1.21372e-06 1.03384e-06 1.21372e-06 1.21372e-06 1.03384e-06 0.00856272 0.00856272 0.00855269
1787064781.800212000 0 1 1 1 1 1 -1 -3.83339e-06 0.0299771 -4.6638e-05 2.95472e-05 6.2601e-05 2.33837e-06 -4.4588e-05 -0.00025659 -0.00178669 0.00064242 0.0011101 0.000162517 0.000836532 0.00326392 1.35344e-08 1.35344e-08 1.25416e-08 1.1833e-07 1.1833e-07 1.29594e-07 1.21675e-06 1.21675e-06 1.03414e-06 1.21675e-06 1.21675e-06 1.03414e-06 0.00884388 0.00884388 0.00883383
1787064781.801086000 0 1 1 1 1 1 -1 -3.87333e-06 0.0299768 -4.74096e-05 2.98232e-05 6.07679e-05 4.94116e-06 -4.42652e-05 -0.000252833 -0.00161529 0.000580443 0.000501811 0.000593527 0.000765198 0.00342216 1.36933e-08 1.36933e-08 1.26777e-08 1.16247e-07 1.16247e-07 1.27512e-07 1.20694e-06 1.20694e-06 1.0222e-06 1.20694e-06 1.20694e-06 1.0222e-06 0.00808872 0.00808872 0.00807867
1787064781.802181000 0 1 1 1 1 1 -1 -3.92192e-06 0.0299766 -4.81448e-05 2.97302e-05 5.83799e-05 9.1532e-06 -4.36089e-05 -0.000248538 -0.00139347 0.000424049 -0.000128607 0.00122521 0.000733176 0.00351938 1.38951e-08 1.38951e-08 1.28504e-08 1.16305e-07 1.16305e-07 1.2757e-07 1.21126e-06 1.21126e-06 1.02382e-06 1.21126e-06 1.21126e-06 1.02382e-06 0.00774138 0.00774138 0.00773132
1787064781.803181000 0 1 1 1 1 1 -1 -3.56562e-06 0.029979 -4.63977e-05 3.02085e-05 5.67056e-05 8.43383e-06 -4.11512e-05 -0.000224904 -0.000897557 0.000598506 -0.000110245 0.000954914 0.000702187 0.00422177 1.23463e-08 1.23463e-08 1.15248e-08 1.07101e-07 1.07101e-07 1.18318e-07 1.11374e-06 1.11374e-06 9.47454e-07 1.11374e-06 1.11374e-06 9.47454e-07 0.00488996 0.00488996 0.00488022
1787064781.804119000 0 1 1 1 1 1 -1 -3.59788e-06 0.0299788 -4.66842e-05 3.14417e-05 5.58953e-05 8.78311e-06 -3.84467e-05 -0.000217283 -0.000765259 0.00075623 -0.000278903 0.000851342 0.00109606 0.0049296 1.25019e-08 1.25019e-08 1.16592e-08 1.07524e-07 1.07524e-07 1.18747e-07 1.11629e-06 1.11629e-06 9.47831e-07 1.11629e-06 1.11629e-06 9.47831e-07 0.0056759 0.0056759 0.00566614
1787064781.805031000 0 1 1 1 1 1 -1 -3.63249e-06 0.0299786 -4.7382e-05 3.21313e-05 5.56409e-05 9.55949e-06 -3.74472e-05 -0.000212788 -0.000765259 0.00075623 -0.000278903 0.000851342 0.00109606 0.0049296 1.26553e-08 1.26553e-08 1.17916e-08 1.20667e-07 1.20667e-07 1.31888e-07 1.18127e-06 1.18127e-06 1.01069e-06 1.18127e-06 1.18127e-06 1.01069e-06 0.0100575 0.0100575 0.0100478
1787064781.806110000 0 1 1 1 1 1 -1 -3.66098e-06 0.0299784 -4.77475e-05 3.37367e-05 5.43586e-05 1.01567e-05 -3.27785e-05 -0.000202841 -0.000675809 0.000909798 -0.000469974 0.000799296 0.00167082 0.0056934 1.28391e-08 1.28391e-08 1.195e-08 1.26271e-07 1.26271e-07 1.37501e-07 1.20737e-06 1.20737e-06 1.03425e-06 1.20737e-06 1.20737e-06 1.03425e-06 0.0114356 0.0114356 0.0114258
1787064781.807077000 0 1 1 1 1 1 -1 -3.687e-06 0.0299782 -4.74017e-05 3.65397e-05 5.47927e-05 1.31345e-05 -2.97266e-05 -0.00019596 -0.000481204 0.00128443 -0.000296836 0.00115498 0.00190185 0.00591481 1.30061e-08 1.30061e-08 1.20937e-08 1.27229e-07 1.27229e-07 1.3846e-07 1.21247e-06 1.21247e-06 1.03706e-06 1.21247e-06 1.21247e-06 1.03706e-06 0.0115185 0.0115185 0.0115087
1787064781.810316000 0 1 1 1 1 1 -1 -3.76909e-06 0.0299776 -4.72179e-05 4.40788e-05 5.57517e-05 2.20079e-05 -2.25911e-05 -0.00017668 -0.000245381 0.00174182 -3.68506e-05 0.00177539 0.00201976 0.00592947 1.35873e-08 1.35873e-08 1.25936e-08 3.09434e-07 3.09434e-07 3.20666e-07 1.98057e-06 1.98057e-06 1.79736e-06 1.98057e-06 1.98057e-06 1.79736e-06 0.0315808 0.0315808 0.031571
1787064781.811138000 0 1 1 1 1 1 -1 -3.81438e-06 0.0299775 -4.68569e-05 5.00584e-05 5.03388e-05 2.80187e-05 -2.74932e-05 -0.000172646 -0.000167614 0.00237087 -0.00078129 0.00234058 0.00120469 0.00582529 1.37373e-08 1.37373e-08 1.2722e-08 2.67857e-07 2.67857e-07 2.7909e-07 1.81659e-06 1.81659e-06 1.63136e-06 1.81659e-06 1.81659e-06 1.63136e-06 0.0232491 0.0232491 0.0232393
1787064781.812056000 0 1 1 1 1 1 -1 -3.83912e-06 0.0299773 -4.70107e-05 5.22352e-05 4.96215e-05 3.01677e-05 -2.63871e-05 -0.000167297 -0.000167614 0.00237087 -0.00078129 0.00234058 0.00120469 0.00582529 1.39116e-08 1.39116e-08 1.2872e-08 3.3624e-07 3.3624e-07 3.47472e-07 2.10661e-06 2.10661e-06 1.91912e-06 2.10661e-06 2.10661e-06 1.91912e-06 0.0281694 0.0281694 0.0281595
1787064781.813102000 0 1 1 1 1 1 -1 -3.86414e-06 0.0299771 -4.78017e-05 5.57328e-05 4.71148e-05 3.78294e-05 -2.4654e-05 -0.000161179 -0.000245149 0.002499 -0.000994004 0.00298808 0.00126344 0.00582844 1.40976e-08 1.40976e-08 1.30296e-08 1.26995e-07 1.26995e-07 1.38228e-07 1.32e-06 1.32e-06 1.1299e-06 1.32e-06 1.32e-06 1.1299e-06 0.0109557 0.0109557 0.0109456
1787064781.814160000 0 1 1 1 1 1 -1 -3.49562e-06 0.0299796 -4.64102e-05 5.53901e-05 4.52045e-05 3.99999e-05 -2.06572e-05 -0.000140806 -0.00010652 0.00218844 -0.000907561 0.00303894 0.00139065 0.00556582 1.25319e-08 1.25319e-08 1.16901e-08 1.08832e-07 1.08832e-07 1.20027e-07 1.14642e-06 1.14642e-06 9.77553e-07 1.14642e-06 1.14642e-06 9.77553e-07 0.00658969 0.00658969 0.00658001
1787064781.815082000 0 1 1 1 1 1 -1 -3.511e-06 0.0299794 -4.60127e-05 5.62222e-05 4.48013e-05 4.29458e-05 -1.85374e-05 -0.000137395 5.63238e-06 0.00192015 -0.000809349 0.00306155 0.0015312 0.00527564 1.26869e-08 1.26869e-08 1.18239e-08 1.09615e-07 1.09615e-07 1.20821e-07 1.13727e-06 1.13727e-06 9.66235e-07 1.13727e-06 1.13727e-06 9.66235e-07 0.00721932 0.00721932 0.00720963
1787064781.818328000 0 1 1 1 1 1 -1 -3.55371e-06 0.029979 -4.54368e-05 6.18699e-05 4.09516e-05 5.24842e-05 -1.15744e-05 -0.000121576 8.51677e-05 0.0018367 -0.000983904 0.00301589 0.00175819 0.00512689 1.32521e-08 1.32521e-08 1.23108e-08 2.24958e-07 2.24958e-07 2.36166e-07 1.62886e-06 1.62886e-06 1.45011e-06 1.62886e-06 1.62886e-06 1.45011e-06 0.0245186 0.0245186 0.0245089
1787064781.819043000 0 1 1 1 1 1 -1 -3.56153e-06 0.0299789 -4.53758e-05 6.31832e-05 4.02481e-05 5.46406e-05 -1.03173e-05 -0.000117911 8.51677e-05 0.0018367 -0.000983904 0.00301589 0.00175819 0.00512689 1.3383e-08 1.3383e-08 1.24238e-08 3.18988e-07 3.18988e-07 3.30196e-07 2.01704e-06 2.01704e-06 1.83657e-06 2.01704e-06 2.01704e-06 1.83657e-06 0.0322242 0.0322242 0.0322145
1787064781.820309000 0 1 1 1 1 1 -1 -3.56012e-06 0.0299788 -4.50045e-05 6.32452e-05 4.10797e-05 5.70137e-05 -5.35221e-06 -0.000111489 0.000119235 0.00154395 -0.0007152 0.00285546 0.00206237 0.0051192 1.36133e-08 1.36133e-08 1.26217e-08 3.69786e-07 3.69786e-07 3.80995e-07 2.22811e-06 2.22811e-06 2.04456e-06 2.22811e-06 2.22811e-06 2.04456e-06 0.0357612 0.0357612 0.0357515
