name ts   x y z   roll pitch yaw  err delay
QR_4 1787068299.948153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.3e-05
HR_6 1787068299.958153000 0.677720   -0.746527 0.24 -1.75758e-07   -1.57539e-07 0.991996 0.0001   2.3e-05
QR_4 1787068299.958153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.3e-05
HR_6 1787068299.968154000 0.677720   -0.746527 0.24 -1.75758e-07   -1.57539e-07 0.991996 0.0001   4.1e-05
QR_4 1787068299.968154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.1e-05
HR_6 1787068299.978154000 0.677720   -0.746527 0.24 -1.75758e-07   -1.57539e-07 0.991996 0.0001   0.003184
QR_4 1787068299.978154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.003184
HR_6 1787068299.988154000 0.677720   -0.746527 0.24 -1.75758e-07   -1.57539e-07 0.991996 0.0001   1e-05
QR_4 1787068299.988154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1e-05
HR_6 1787068299.998154000 0.677721   -0.746529 0.239999 5.75438e-06   -3.3463e-06 0.991996 0.0001   7.1e-05
QR_4 1787068299.998154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.1e-05
HR_6 1787068300.008154000 0.677720   -0.746528 0.24 2.05514e-06   -1.20939e-06 0.991996 0.0001   4.9e-05
QR_4 1787068300.008154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.9e-05
HR_6 1787068300.018154000 0.677725   -0.746537 0.239995 3.92447e-05   -2.26525e-05 0.991996 0.0001   7.5e-05
QR_4 1787068300.018154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.5e-05
HR_6 1787068300.028154000 0.677725   -0.746537 0.239996 3.74113e-05   -2.14877e-05 0.991996 0.0001   8.9e-05
QR_4 1787068300.028154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8.9e-05
HR_6 1787068300.038154000 0.677724   -0.746536 0.239996 3.55751e-05   -2.04315e-05 0.991996 0.0001   3.9e-05
QR_4 1787068300.038154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.9e-05
HR_6 1787068300.048154000 0.677724   -0.746536 0.239996 3.38287e-05   -1.94262e-05 0.991996 0.0001   0.001473
QR_4 1787068300.048154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001473
HR_6 1787068300.058154000 0.677723   -0.746533 0.239997 2.43051e-05   -1.39362e-05 0.991996 0.0001   2e-06
QR_4 1787068300.058154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2e-06
HR_6 1787068300.068155000 0.677723   -0.746533 0.239997 2.43051e-05   -1.39362e-05 0.991996 0.0001   2.3e-05
QR_4 1787068300.068155000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.3e-05
HR_6 1787068300.078155000 0.677719   -0.746525 0.240001 -7.90878e-06   4.63771e-06 0.991996 0.0001   1.9e-05
QR_4 1787068300.078155000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.9e-05
HR_6 1787068300.088155000 0.677719   -0.746528 0.24 4.15974e-06   -2.32524e-06 0.991989 0.0001   5.6e-05
QR_4 1787068300.088155000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.6e-05
HR_6 1787068300.098155000 0.677719   -0.746528 0.24 4.15974e-06   -2.32524e-06 0.991989 0.0001   3.7e-05
QR_4 1787068300.098155000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.7e-05
HR_6 1787068300.108155000 0.677715   -0.746527 0.239998 1.68608e-05   -9.65352e-06 0.991951 0.0001   4e-05
QR_4 1787068300.108155000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4e-05
HR_6 1787068300.118155000 0.677714   -0.746526 0.239998 1.43053e-05   -8.18003e-06 0.991951 0.0001   6e-05
QR_4 1787068300.118155000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6e-05
HR_6 1787068300.128155000 0.677716   -0.74653 0.239997 2.88184e-05   -1.65522e-05 0.991951 0.0001   3.1e-05
QR_4 1787068300.128155000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.1e-05
HR_6 1787068300.138155000 0.677716   -0.746529 0.239997 2.57967e-05   -1.48097e-05 0.991951 0.0001   5.7e-05
QR_4 1787068300.138155000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.7e-05
HR_6 1787068300.148155000 0.677713   -0.746523 0.24 3.34562e-06   -1.8657e-06 0.991951 0.0001   0.000434
QR_4 1787068300.148155000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000434
HR_6 1787068300.158155000 0.677713   -0.746523 0.24 3.34562e-06   -1.8657e-06 0.991951 0.0001   2.3e-05
QR_4 1787068300.158155000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.3e-05
HR_6 1787068300.168156000 0.677713   -0.746523 0.24 3.34562e-06   -1.8657e-06 0.991951 0.0001   0.002265
QR_4 1787068300.168156000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.002265
HR_6 1787068300.178156000 0.677711   -0.74652 0.240001 -9.43875e-06   5.50372e-06 0.991951 0.0001   4.4e-05
QR_4 1787068300.178156000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.4e-05
HR_6 1787068300.188156000 0.677714   -0.746525 0.239999 9.2455e-06   -5.27229e-06 0.991951 0.0001   0.000422
QR_4 1787068300.188156000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000422
HR_6 1787068300.198156000 0.677710   -0.746517 0.240002 -2.05485e-05   1.19069e-05 0.991951 0.0001   6.8e-05
QR_4 1787068300.198156000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.8e-05
HR_6 1787068300.208156000 0.677712   -0.746522 0.24 1.55937e-06   -8.43645e-07 0.991946 0.0001   5e-06
QR_4 1787068300.208156000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5e-06
HR_6 1787068300.218156000 0.677711   -0.74652 0.240001 -7.8229e-06   4.56669e-06 0.991946 0.0001   2.4e-05
QR_4 1787068300.218156000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.4e-05
HR_6 1787068300.228156000 0.677707   -0.746512 0.240004 -3.75971e-05   2.17346e-05 0.991943 0.0001   0.001845
QR_4 1787068300.228156000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001845
HR_6 1787068300.238147000 0.677694   -0.746487 0.240016 -0.000140486   8.10668e-05 0.991943 0.0001   1e-06
QR_4 1787068300.238147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1e-06
HR_6 1787068300.248147000 0.677706   -0.746512 0.240004 -3.7645e-05   2.17599e-05 0.991943 0.0001   3.9e-05
QR_4 1787068300.248147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.9e-05
HR_6 1787068300.258147000 0.677711   -0.746522 0.24 1.10845e-06   -5.87159e-07 0.991943 0.0001   4e-05
QR_4 1787068300.258147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4e-05
HR_6 1787068300.268147000 0.677708   -0.746516 0.240003 -2.46694e-05   1.42763e-05 0.991943 0.0001   2.8e-05
QR_4 1787068300.268147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.8e-05
HR_6 1787068300.278147000 0.677709   -0.746518 0.240002 -1.55299e-05   9.00626e-06 0.991943 0.0001   5.1e-05
QR_4 1787068300.278147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.1e-05
HR_6 1787068300.288147000 0.677709   -0.746518 0.240002 -1.51799e-05   8.80182e-06 0.991943 0.0001   1.5e-05
QR_4 1787068300.288147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.5e-05
HR_6 1787068300.298147000 0.677711   -0.746522 0.24 5.42545e-07   -2.65851e-07 0.991943 0.0001   0.000272
QR_4 1787068300.298147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000272
HR_6 1787068300.308147000 0.677705   -0.746511 0.240005 -4.1156e-05   2.37781e-05 0.991934 0.0001   1.4e-05
QR_4 1787068300.308147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.4e-05
HR_6 1787068300.318147000 0.677701   -0.746516 0.239999 4.36426e-06   -2.47099e-06 0.991882 0.0001   3.4e-05
QR_4 1787068300.318147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.4e-05
HR_6 1787068300.328147000 0.677689   -0.746504 0.240003 -2.36888e-05   1.3706e-05 0.991831 0.0001   6.4e-05
QR_4 1787068300.328147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.4e-05
HR_6 1787068300.338147000 0.677677   -0.746492 0.240005 -4.08193e-05   2.35861e-05 0.991768 0.0001   2.3e-05
QR_4 1787068300.338147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.3e-05
HR_6 1787068300.348148000 0.677654   -0.746463 0.240015 -0.000128192   7.3969e-05 0.991698 0.0001   5e-05
QR_4 1787068300.348148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5e-05
HR_6 1787068300.358148000 0.677630   -0.746418 0.240035 -0.00030662   0.000176861 0.991689 0.0001   0.000478
QR_4 1787068300.358148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000478
HR_6 1787068300.368148000 0.677610   -0.74638 0.240053 -0.000460326   0.000265499 0.991685 0.0001   7.1e-05
QR_4 1787068300.368148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.1e-05
HR_6 1787068300.378148000 0.677586   -0.746337 0.240072 -0.00062445   0.000360143 0.991664 0.0001   9.6e-05
QR_4 1787068300.378148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   9.6e-05
HR_6 1787068300.388148000 0.677565   -0.746295 0.240091 -0.00079182   0.00045666 0.991664 0.0001   4.9e-05
QR_4 1787068300.388148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.9e-05
HR_6 1787068300.398148000 0.677529   -0.746233 0.240118 -0.00100585   0.000592136 0.991598 0.0001   5.1e-05
QR_4 1787068300.398148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.1e-05
HR_6 1787068300.408148000 0.677469   -0.746148 0.240142 -0.00140885   0.000711592 0.99149 0.0001   0.001098
QR_4 1787068300.408148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001098
HR_6 1787068300.418148000 0.677441   -0.746095 0.240166 -0.00160203   0.000832277 0.991459 0.0001   0.000214
QR_4 1787068300.418148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000214
HR_6 1787068300.428148000 0.677397   -0.746009 0.240208 -0.00195547   0.00104058 0.991447 0.0001   7.4e-05
QR_4 1787068300.428148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.4e-05
HR_6 1787068300.438148000 0.677369   -0.745951 0.240235 -0.00218481   0.0011771 0.991447 0.0001   0.001928
QR_4 1787068300.438148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001928
HR_6 1787068300.448149000 0.677363   -0.74594 0.24024 -0.00222868   0.00120486 0.991447 0.0001   3e-05
QR_4 1787068300.448149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3e-05
HR_6 1787068300.458149000 0.677368   -0.745949 0.240236 -0.00218458   0.00118337 0.991435 0.0001   2.9e-05
QR_4 1787068300.458149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.9e-05
HR_6 1787068300.468149000 0.677362   -0.745937 0.240242 -0.00222827   0.00121158 0.991435 0.0001   4e-05
QR_4 1787068300.468149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4e-05
HR_6 1787068300.478149000 0.677351   -0.745913 0.240253 -0.00232287   0.00126973 0.991435 0.0001   0.000863
QR_4 1787068300.478149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000863
HR_6 1787068300.488149000 0.677333   -0.745875 0.240271 -0.0024734   0.00135995 0.991435 0.0001   4.6e-05
QR_4 1787068300.488149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.6e-05
HR_6 1787068300.498149000 0.677320   -0.74585 0.240283 -0.00257335   0.00141957 0.991434 0.0001   5e-05
QR_4 1787068300.498149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5e-05
HR_6 1787068300.508149000 0.677275   -0.745764 0.240321 -0.00289946   0.00161078 0.991403 0.0001   4.1e-05
QR_4 1787068300.508149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.1e-05
HR_6 1787068300.518149000 0.677225   -0.745673 0.240361 -0.00319257   0.00181409 0.991298 0.0001   8.4e-05
QR_4 1787068300.518149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8.4e-05
HR_6 1787068300.528149000 0.677146   -0.745548 0.240404 -0.00352767   0.00202809 0.990955 0.0001   5e-05
QR_4 1787068300.528149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5e-05
HR_6 1787068300.538149000 0.677052   -0.745407 0.24046 -0.00402222   0.00231357 0.990762 0.0001   5.8e-05
QR_4 1787068300.538149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.8e-05
HR_6 1787068300.548150000 0.676986   -0.74528 0.240513 -0.0045052   0.00257868 0.990737 0.0001   0.001222
QR_4 1787068300.548150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001222
HR_6 1787068300.558150000 0.676899   -0.745098 0.240592 -0.00525041   0.00307459 0.990671 0.0001   4.2e-05
QR_4 1787068300.558150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.2e-05
HR_6 1787068300.568150000 0.676832   -0.744979 0.240644 -0.00570422   0.00333488 0.990614 0.0001   5.1e-05
QR_4 1787068300.568150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.1e-05
HR_6 1787068300.578150000 0.676745   -0.74481 0.240721 -0.00638391   0.00372503 0.9906 0.0001   0.000418
QR_4 1787068300.578150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000418
HR_6 1787068300.588150000 0.676656   -0.744647 0.240793 -0.00701268   0.00408589 0.990534 0.0001   7e-05
QR_4 1787068300.588150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7e-05
HR_6 1787068300.598150000 0.676555   -0.744457 0.240878 -0.00771219   0.00451587 0.990428 0.0001   4.5e-05
QR_4 1787068300.598150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.5e-05
HR_6 1787068300.608150000 0.676416   -0.744203 0.24095 -0.00851386   0.0048805 0.989739 0.0001   3.9e-05
QR_4 1787068300.608150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.9e-05
HR_6 1787068300.618150000 0.676266   -0.743912 0.241087 -0.00970433   0.00557415 0.989694 0.0001   0.002242
QR_4 1787068300.618150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.002242
HR_6 1787068300.628150000 0.676162   -0.743706 0.241181 -0.010525   0.00605231 0.989679 0.0001   4.5e-05
QR_4 1787068300.628150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.5e-05
HR_6 1787068300.638150000 0.676045   -0.743474 0.241286 -0.0114577   0.00659094 0.989673 0.0001   0.001223
QR_4 1787068300.638150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001223
HR_6 1787068300.648151000 0.675924   -0.743235 0.241394 -0.0124121   0.00714187 0.98966 0.0001   7.6e-05
QR_4 1787068300.648151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.6e-05
HR_6 1787068300.658151000 0.675752   -0.742894 0.241547 -0.0137784   0.00793039 0.989639 0.0001   3.3e-05
QR_4 1787068300.658151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.3e-05
HR_6 1787068300.668151000 0.675556   -0.742537 0.2417 -0.0151473   0.00872037 0.989482 0.0001   0.00035
QR_4 1787068300.668151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.00035
HR_6 1787068300.678151000 0.675410   -0.742252 0.241826 -0.016275   0.00937108 0.989445 0.0001   0.000618
QR_4 1787068300.678151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000618
HR_6 1787068300.688151000 0.675256   -0.741963 0.241955 -0.0174171   0.0100403 0.989358 0.0001   7.8e-05
QR_4 1787068300.688151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.8e-05
HR_6 1787068300.698151000 0.675103   -0.741676 0.242084 -0.0185547   0.0107098 0.989241 0.0001   0.001526
QR_4 1787068300.698151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001526
HR_6 1787068300.708151000 0.674935   -0.741309 0.242233 -0.0199006   0.0114893 0.989273 0.0001   6.5e-05
QR_4 1787068300.708151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.5e-05
HR_6 1787068300.718151000 0.674808   -0.741093 0.24232 -0.0206964   0.0119476 0.989102 0.0001   3.8e-05
QR_4 1787068300.718151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.8e-05
HR_6 1787068300.728151000 0.674611   -0.740731 0.242472 -0.022077   0.0127427 0.988938 0.0001   4.4e-05
QR_4 1787068300.728151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.4e-05
HR_6 1787068300.738151000 0.674413   -0.740342 0.242641 -0.0236278   0.013636 0.988901 0.0001   4e-05
QR_4 1787068300.738151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4e-05
HR_6 1787068300.748152000 0.674232   -0.739982 0.242797 -0.0250606   0.0144623 0.988874 0.0001   0.001187
QR_4 1787068300.748152000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001187
HR_6 1787068300.758152000 0.674004   -0.739583 0.242946 -0.0265491   0.0152592 0.988509 0.0001   4.6e-05
QR_4 1787068300.758152000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.6e-05
HR_6 1787068300.768152000 0.673855   -0.739272 0.243077 -0.0276783   0.0159567 0.988339 0.0001   5.2e-05
QR_4 1787068300.768152000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.2e-05
HR_6 1787068300.778152000 0.673655   -0.738864 0.243252 -0.0292746   0.016894 0.988276 0.0001   3.9e-05
QR_4 1787068300.778152000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.9e-05
HR_6 1787068300.788152000 0.673275   -0.738239 0.243494 -0.0316481   0.0182032 0.987777 0.0001   2.3e-05
QR_4 1787068300.788152000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.3e-05
HR_6 1787068300.798152000 0.673166   -0.738026 0.243584 -0.0324878   0.0186879 0.987746 0.0001   4.7e-05
QR_4 1787068300.798152000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.7e-05
HR_6 1787068300.808152000 0.672850   -0.737451 0.243813 -0.0346464   0.0199334 0.987427 0.0001   0.001265
QR_4 1787068300.808152000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001265
HR_6 1787068300.818152000 0.672698   -0.737138 0.243951 -0.0358672   0.0206821 0.987372 0.0001   2.9e-05
QR_4 1787068300.818152000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.9e-05
HR_6 1787068300.828152000 0.672394   -0.736583 0.244163 -0.0376021   0.0218355 0.986579 0.0001   0.000232
QR_4 1787068300.828152000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000232
HR_6 1787068300.838152000 0.672051   -0.736005 0.244351 -0.0397022   0.0228832 0.986172 0.0001   1.2e-05
QR_4 1787068300.838152000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.2e-05
HR_6 1787068300.848153000 0.671801   -0.735547 0.244531 -0.0414292   0.0238777 0.985885 0.0001   0.00076
QR_4 1787068300.848153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.00076
HR_6 1787068300.858153000 0.671501   -0.734976 0.244756 -0.0436117   0.0251344 0.985634 0.0001   1.6e-05
QR_4 1787068300.858153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.6e-05
HR_6 1787068300.868153000 0.671309   -0.734611 0.244901 -0.0450035   0.0259413 0.985488 0.0001   5e-05
QR_4 1787068300.868153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5e-05
HR_6 1787068300.878153000 0.671044   -0.734072 0.245105 -0.0469857   0.0270904 0.985126 0.0001   3.6e-05
QR_4 1787068300.878153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.6e-05
HR_6 1787068300.888153000 0.670629   -0.733353 0.245353 -0.0496292   0.0285042 0.984429 0.0001   1.9e-05
QR_4 1787068300.888153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.9e-05
HR_6 1787068300.898153000 0.670204   -0.732614 0.245642 -0.0522876   0.0301414 0.983551 0.0001   0.000112
QR_4 1787068300.898153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000112
HR_6 1787068300.908153000 0.669812   -0.731999 0.245843 -0.0542247   0.031286 0.982489 0.0001   3.9e-05
QR_4 1787068300.908153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.9e-05
HR_6 1787068300.918153000 0.669382   -0.731327 0.24606 -0.0563933   0.0325415 0.981394 0.0001   3.2e-05
QR_4 1787068300.918153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.2e-05
HR_6 1787068300.928153000 0.668810   -0.73044 0.246336 -0.0593459   0.0341532 0.980013 0.0001   4.3e-05
QR_4 1787068300.928153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.3e-05
HR_6 1787068300.938153000 0.668311   -0.729694 0.246562 -0.0615367   0.03547 0.978419 0.0001   3.9e-05
QR_4 1787068300.938153000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.9e-05
HR_6 1787068300.948154000 0.667632   -0.728727 0.246805 -0.0641671   0.0369127 0.975838 0.0001   5.4e-05
QR_4 1787068300.948154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.4e-05
HR_6 1787068300.958154000 0.666945   -0.72775 0.247061 -0.0667354   0.0384272 0.973277 0.0001   0.003076
QR_4 1787068300.958154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.003076
HR_6 1787068300.968154000 0.666367   -0.726915 0.247284 -0.0688051   0.0397438 0.970874 0.0001   6.6e-05
QR_4 1787068300.968154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.6e-05
HR_6 1787068300.978154000 0.665632   -0.725803 0.247525 -0.0715054   0.041234 0.967249 0.0001   5.3e-05
QR_4 1787068300.978154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.3e-05
HR_6 1787068300.988154000 0.664959   -0.724899 0.247733 -0.0735107   0.042483 0.964125 0.0001   4.2e-05
QR_4 1787068300.988154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.2e-05
HR_6 1787068300.998154000 0.664248   -0.723966 0.247937 -0.0752989   0.043696 0.960537 0.0001   5.7e-05
QR_4 1787068300.998154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.7e-05
HR_6 1787068301.008154000 0.663684   -0.723251 0.248081 -0.0765864   0.0445572 0.957563 0.0001   1.6e-05
QR_4 1787068301.008154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.6e-05
HR_6 1787068301.018154000 0.662649   -0.722058 0.248268 -0.0786145   0.0457081 0.952065 0.0001   2e-05
QR_4 1787068301.018154000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2e-05
