# pom logged on Tue Aug 18 15:51:37 2026
#
# decimation 1
# process model constant_acceleration
# process noise acc 100 m/s³, aacc 50 rad/s²
# magnetic field X 23.8 µT, Y -0.4 µT, Z -39.8 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1787068299.997744000 0 1 1 1 1 1 0.677703 -0.746568 0.239969 -0.000203255 -8.83238e-05 0.992058 -0.000391245 -0.000616376 -0.000598634 -0.00180176 -0.00171599 0.00101331 -0.00724222 -7.56647e-05 -0.0044244 1.35068e-08 1.35068e-08 1.245e-08 2.36943e-07 2.36943e-07 2.48829e-07 1.66708e-06 1.66708e-06 1.49138e-06 1.66708e-06 1.66708e-06 1.49138e-06 0.0220676 0.0220676 0.022059
1787068299.998719000 0 1 1 1 1 1 0.677702 -0.746568 0.239968 -0.000205616 -8.77684e-05 0.992059 -0.000398305 -0.00061645 -0.000602947 -0.00180176 -0.00171599 0.00101331 -0.00724222 -7.56647e-05 -0.0044244 1.36835e-08 1.36835e-08 1.26008e-08 3.02648e-07 3.02648e-07 3.14534e-07 1.94707e-06 1.94707e-06 1.76919e-06 1.94707e-06 1.94707e-06 1.76919e-06 0.0267098 0.0267098 0.0267012
1787068299.999748000 0 1 1 1 1 1 0.677705 -0.746565 0.239971 -0.000198066 -8.87806e-05 0.992053 -0.00029904 -0.000748416 -0.000665063 -0.000666393 -0.00149661 0.000342339 0.00395606 -0.0207787 -0.0144584 1.21908e-08 1.21908e-08 1.13316e-08 9.94076e-08 9.94076e-08 1.11227e-07 1.11774e-06 1.11774e-06 9.59301e-07 1.11774e-06 1.11774e-06 9.59301e-07 0.0074129 0.0074129 0.0074045
1787068300.003362000 0 1 1 1 1 1 0.677705 -0.746569 0.239967 -0.000194526 -9.74072e-05 0.992051 -0.000119049 -0.00114387 -0.000873568 0.000885661 -0.000979501 -2.64755e-06 0.022046 -0.0558513 -0.0315721 1.27787e-08 1.27787e-08 1.18353e-08 1.90046e-07 1.90046e-07 2.01892e-07 1.46626e-06 1.46626e-06 1.30012e-06 1.46626e-06 1.46626e-06 1.30012e-06 0.0225081 0.0225081 0.0224997
1787068300.004713000 0 1 1 1 1 1 0.677705 -0.746572 0.239966 -0.000189855 -9.76485e-05 0.992049 -5.00909e-06 -0.00138973 -0.00099675 0.00111151 -0.000241862 -0.000335721 0.0321478 -0.0762805 -0.0412261 1.30058e-08 1.30058e-08 1.20293e-08 1.83557e-07 1.83557e-07 1.95405e-07 1.44139e-06 1.44139e-06 1.27233e-06 1.44139e-06 1.44139e-06 1.27233e-06 0.0188274 0.0188274 0.018819
1787068300.005913000 0 1 1 1 1 1 0.677705 -0.746573 0.239965 -0.000189368 -9.89238e-05 0.992048 3.3567e-05 -0.00148126 -0.00104622 0.00111151 -0.000241862 -0.000335721 0.0321478 -0.0762805 -0.0412261 1.32147e-08 1.32147e-08 1.22081e-08 2.68327e-07 2.68327e-07 2.80175e-07 1.80291e-06 1.80291e-06 1.63124e-06 1.80291e-06 1.80291e-06 1.63124e-06 0.0274092 0.0274092 0.0274008
1787068300.008207000 0 1 1 1 1 1 0.677706 -0.746578 0.239961 -0.000183685 -9.58268e-05 0.992048 0.000242001 -0.00190439 -0.00125637 0.000822123 0.000493752 -0.00024481 0.0461818 -0.101582 -0.0530143 1.36077e-08 1.36077e-08 1.25416e-08 1.00602e-07 1.00602e-07 1.12451e-07 1.14914e-06 1.14914e-06 9.72417e-07 1.14914e-06 1.14914e-06 9.72417e-07 0.00814376 0.00814376 0.00813519
1787068300.008716000 0 1 1 1 1 1 0.677706 -0.746579 0.239961 -0.000183245 -9.60397e-05 0.992048 0.000265509 -0.0019561 -0.00128336 0.000822123 0.000493752 -0.00024481 0.0461818 -0.101582 -0.0530143 1.36984e-08 1.36984e-08 1.26188e-08 1.09774e-07 1.09774e-07 1.21623e-07 1.19903e-06 1.19903e-06 1.02116e-06 1.19903e-06 1.19903e-06 1.02116e-06 0.0108219 0.0108219 0.0108134
1787068300.010565000 0 1 1 1 1 1 0.677708 -0.746577 0.239963 -0.000183688 -8.65989e-05 0.992044 0.000322192 -0.00201209 -0.00131814 -0.000568951 0.000142958 -0.000574483 0.038356 -0.0854581 -0.046514 1.23398e-08 1.23398e-08 1.1465e-08 9.27013e-08 9.27013e-08 1.04508e-07 1.06223e-06 1.06223e-06 9.02085e-07 1.06223e-06 1.06223e-06 9.02085e-07 0.00531284 0.00531284 0.00530446
1787068300.011705000 0 1 1 1 1 1 0.677709 -0.746579 0.239961 -0.000183906 -8.59668e-05 0.992044 0.000365914 -0.0021095 -0.00137116 -0.000568951 0.000142958 -0.000574483 0.038356 -0.0854581 -0.046514 1.25248e-08 1.25248e-08 1.16236e-08 1.07353e-07 1.07353e-07 1.1916e-07 1.14615e-06 1.14615e-06 9.836e-07 1.14615e-06 1.14615e-06 9.836e-07 0.0105239 0.0105238 0.0105155
1787068300.012776000 0 1 1 1 1 1 0.677709 -0.746581 0.23996 -0.000185987 -8.37066e-05 0.992042 0.000381455 -0.002143 -0.00139806 -0.00102435 1.90195e-05 -0.000813021 0.0346459 -0.0770277 -0.0431848 1.27004e-08 1.27004e-08 1.1774e-08 1.08816e-07 1.08816e-07 1.20623e-07 1.13642e-06 1.13642e-06 9.71581e-07 1.13642e-06 1.13642e-06 9.71581e-07 0.010535 0.010535 0.0105266
1787068300.013773000 0 1 1 1 1 1 0.677709 -0.746583 0.239959 -0.000188293 -8.1259e-05 0.99204 0.000391869 -0.00216316 -0.00141889 -0.00147832 -0.000102187 -0.00107063 0.0308927 -0.0682187 -0.0397268 1.28663e-08 1.28663e-08 1.19159e-08 1.08692e-07 1.08692e-07 1.205e-07 1.13238e-06 1.13238e-06 9.65389e-07 1.13238e-06 1.13238e-06 9.65389e-07 0.0104166 0.0104166 0.0104082
1787068300.014809000 0 1 1 1 1 1 0.67771 -0.746585 0.239957 -0.000191008 -7.74615e-05 0.992038 0.00037585 -0.00213212 -0.00141479 -0.00210176 -0.000120133 -0.0011206 0.0231085 -0.0517312 -0.0323922 1.3041e-08 1.3041e-08 1.20652e-08 1.09637e-07 1.09637e-07 1.21445e-07 1.13741e-06 1.13741e-06 9.68163e-07 1.13741e-06 1.13741e-06 9.68163e-07 0.0106028 0.0106028 0.0105944
1787068300.015791000 0 1 1 1 1 1 0.67771 -0.746587 0.239956 -0.000195311 -7.69486e-05 0.992036 0.00038114 -0.0021493 -0.00143225 -0.00224577 -0.000761511 -0.00135768 0.0201999 -0.0461112 -0.0299925 1.32088e-08 1.32088e-08 1.22085e-08 1.09253e-07 1.09253e-07 1.21061e-07 1.13818e-06 1.13818e-06 9.66781e-07 1.13818e-06 1.13818e-06 9.66781e-07 0.0104815 0.0104815 0.010473
1787068300.019026000 0 1 1 1 1 1 0.677711 -0.746594 0.239951 -0.000205756 -7.47891e-05 0.99203 0.000442746 -0.00229713 -0.00152989 -0.00228125 -0.00146722 -0.00161054 0.0197397 -0.0459457 -0.0300682 1.37819e-08 1.37819e-08 1.26972e-08 2.68398e-07 2.68398e-07 2.80207e-07 1.81234e-06 1.81234e-06 1.63374e-06 1.81234e-06 1.81234e-06 1.63374e-06 0.0294765 0.0294765 0.029468
1787068300.019774000 0 1 1 1 1 1 0.677714 -0.74659 0.239954 -0.000200297 -7.20429e-05 0.992024 0.000558832 -0.00245742 -0.00160221 -0.00165874 -0.00127696 -0.00213515 0.0305748 -0.0672544 -0.0401385 1.22337e-08 1.22337e-08 1.13797e-08 1.58179e-07 1.58179e-07 1.69912e-07 1.30968e-06 1.30968e-06 1.15119e-06 1.30968e-06 1.30968e-06 1.15119e-06 0.0157142 0.0157142 0.015706
1787068300.020797000 0 1 1 1 1 1 0.677715 -0.746594 0.239952 -0.000198585 -7.42408e-05 0.992018 0.000717139 -0.00277502 -0.00176027 -0.00100261 -0.00104314 -0.00264988 0.0468405 -0.0991145 -0.0551135 1.2397e-08 1.2397e-08 1.15199e-08 1.38916e-07 1.38916e-07 1.5066e-07 1.23658e-06 1.23658e-06 1.07592e-06 1.23658e-06 1.23658e-06 1.07592e-06 0.0148436 0.0148436 0.0148354
1787068300.021754000 0 1 1 1 1 1 0.677716 -0.746597 0.23995 -0.000185609 -8.40852e-05 0.992017 0.000905706 -0.00316064 -0.00194822 0.00137851 -7.66314e-05 -0.0024378 0.0653795 -0.13662 -0.0725391 1.2553e-08 1.2553e-08 1.16538e-08 1.72002e-07 1.72002e-07 1.83701e-07 1.37374e-06 1.37374e-06 1.21107e-06 1.37374e-06 1.37374e-06 1.21107e-06 0.0200697 0.0200697 0.0200615
1787068300.025366000 0 1 1 1 1 1 0.677723 -0.746616 0.23994 -0.000128309 -0.000118386 0.992011 0.00187283 -0.00509369 -0.0028777 0.00877597 0.00380572 -0.00214573 0.157252 -0.316969 -0.156183 1.3155e-08 1.3155e-08 1.21687e-08 1.00483e-07 1.00483e-07 1.12265e-07 1.10674e-06 1.10673e-06 9.36359e-07 1.10674e-06 1.10673e-06 9.36359e-07 0.00865234 0.00865233 0.00864408
1787068300.026721000 0 1 1 1 1 1 0.677726 -0.746624 0.239935 -0.000112948 -0.000127963 0.992007 0.0021872 -0.0057201 -0.00318131 0.00965062 0.00428166 -0.00239374 0.173261 -0.348091 -0.170719 1.33889e-08 1.33889e-08 1.23682e-08 1.06686e-07 1.06686e-07 1.18468e-07 1.12975e-06 1.12974e-06 9.56438e-07 1.12975e-06 1.12974e-06 9.56438e-07 0.0101401 0.0101401 0.0101318
1787068300.027962000 0 1 1 1 1 1 0.677729 -0.746632 0.239931 -9.53089e-05 -0.000138813 0.992006 0.00252864 -0.00639841 -0.00350562 0.0108373 0.00486827 -0.0020977 0.194034 -0.388618 -0.189235 1.36063e-08 1.36063e-08 1.25534e-08 9.49332e-08 9.49333e-08 1.06716e-07 1.07414e-06 1.07414e-06 8.98145e-07 1.07414e-06 1.07414e-06 8.98145e-07 0.00620878 0.00620877 0.00620059
1787068300.029083000 0 1 1 1 1 1 0.677732 -0.746628 0.239934 -8.96292e-05 -0.000136394 0.992003 0.00274208 -0.00675186 -0.00367166 0.00989455 0.00421879 -0.00198377 0.193148 -0.387287 -0.188792 1.21368e-08 1.21368e-08 1.13014e-08 9.0824e-08 9.0824e-08 1.02575e-07 1.00052e-06 1.00051e-06 8.43649e-07 1.00052e-06 1.00051e-06 8.43649e-07 0.00453005 0.00453004 0.00452212
1787068300.029737000 0 1 1 1 1 1 0.677734 -0.746632 0.239932 -8.37799e-05 -0.000140301 0.992002 0.00286839 -0.00700514 -0.00379513 0.00989455 0.00421879 -0.00198377 0.193148 -0.387287 -0.188792 1.22404e-08 1.22404e-08 1.13905e-08 9.49566e-08 9.49566e-08 1.06705e-07 1.02529e-06 1.02529e-06 8.67078e-07 1.02529e-06 1.02529e-06 8.67078e-07 0.00635555 0.00635554 0.00634762
1787068300.032050000 0 1 1 1 1 1 0.677741 -0.746649 0.239923 -6.98469e-05 -0.000151625 0.991998 0.00328932 -0.00785529 -0.00421214 0.00895899 0.00352806 -0.00188048 0.189505 -0.380851 -0.186024 1.26148e-08 1.26148e-08 1.17121e-08 1.59463e-07 1.59463e-07 1.71215e-07 1.30535e-06 1.30535e-06 1.14232e-06 1.30535e-06 1.30535e-06 1.14232e-06 0.0191928 0.0191928 0.0191849
1787068300.032723000 0 1 1 1 1 1 0.677743 -0.746654 0.23992 -7.21636e-05 -0.000149946 0.991997 0.00336764 -0.00801958 -0.00429324 0.00747753 0.00294993 -0.00193925 0.182195 -0.36718 -0.179477 1.27248e-08 1.27248e-08 1.18062e-08 1.23596e-07 1.23596e-07 1.35358e-07 1.16053e-06 1.16053e-06 9.96077e-07 1.16053e-06 1.16053e-06 9.96077e-07 0.0130663 0.0130663 0.0130583
1787068300.034061000 0 1 1 1 1 1 0.677748 -0.746665 0.239914 -6.33866e-05 -0.000156163 0.991994 0.00361142 -0.00851087 -0.00453339 0.00747753 0.00294993 -0.00193925 0.182195 -0.36718 -0.179477 1.29499e-08 1.29499e-08 1.19992e-08 1.94999e-07 1.94999e-07 2.06761e-07 1.46735e-06 1.46735e-06 1.30006e-06 1.46735e-06 1.46735e-06 1.30006e-06 0.0228598 0.0228598 0.0228518
1787068300.034751000 0 1 1 1 1 1 0.67775 -0.746671 0.239911 -6.39155e-05 -0.00015548 0.991993 0.00367419 -0.00864489 -0.00459801 0.00657732 0.00263525 -0.00191765 0.173304 -0.350324 -0.171113 1.30646e-08 1.30646e-08 1.20971e-08 1.45451e-07 1.45451e-07 1.57216e-07 1.28161e-06 1.2816e-06 1.11283e-06 1.28161e-06 1.2816e-06 1.11283e-06 0.0176481 0.0176481 0.0176401
1787068300.035735000 0 1 1 1 1 1 0.677754 -0.746679 0.239907 -6.07542e-05 -0.000159371 0.991992 0.00381073 -0.00891942 -0.00473262 0.00633557 0.00229745 -0.00174772 0.168523 -0.34045 -0.166362 1.3232e-08 1.3232e-08 1.224e-08 1.26457e-07 1.26457e-07 1.38223e-07 1.19643e-06 1.19642e-06 1.02551e-06 1.19643e-06 1.19642e-06 1.02551e-06 0.0134978 0.0134978 0.0134898
1787068300.036744000 0 1 1 1 1 1 0.677757 -0.746688 0.239902 -6.25105e-05 -0.000158826 0.991991 0.00394074 -0.00917782 -0.00485865 0.00497615 0.00168996 -0.00158509 0.162073 -0.326738 -0.159625 1.34058e-08 1.34058e-08 1.23881e-08 1.06688e-07 1.06688e-07 1.18454e-07 1.1252e-06 1.12519e-06 9.5208e-07 1.1252e-06 1.12519e-06 9.5208e-07 0.0106337 0.0106337 0.0106257
1787068300.037812000 0 1 1 1 1 1 0.677761 -0.746698 0.239897 -6.69914e-05 -0.000156105 0.99199 0.00406723 -0.00942596 -0.00497901 0.00281075 0.000813421 -0.00138122 0.153895 -0.30904 -0.150823 1.35921e-08 1.35921e-08 1.25469e-08 9.25299e-08 9.25299e-08 1.04295e-07 1.04965e-06 1.04964e-06 8.74179e-07 1.04965e-06 1.04964e-06 8.74179e-07 0.00561988 0.00561988 0.00561178
1787068300.038706000 0 1 1 1 1 1 0.677765 -0.746706 0.239892 -6.50079e-05 -0.000157811 0.991989 0.00420482 -0.00970227 -0.00511385 0.00281075 0.000813421 -0.00138122 0.153895 -0.30904 -0.150823 1.37506e-08 1.37506e-08 1.26818e-08 1.05216e-07 1.05217e-07 1.16982e-07 1.11215e-06 1.11214e-06 9.34705e-07 1.11215e-06 1.11214e-06 9.34705e-07 0.00992151 0.0099215 0.00991341
1787068300.041400000 0 1 1 1 1 1 0.677772 -0.746713 0.23989 -7.01036e-05 -0.000148508 0.991987 0.00453499 -0.0102796 -0.00539078 0.00179835 0.000404821 -0.00103966 0.144963 -0.289814 -0.141316 1.25155e-08 1.25155e-08 1.16312e-08 9.75548e-08 9.75548e-08 1.09307e-07 1.03574e-06 1.03573e-06 8.74137e-07 1.03574e-06 1.03573e-06 8.74137e-07 0.00839269 0.00839268 0.00838476
1787068300.042722000 0 1 1 1 1 1 0.677779 -0.746727 0.239882 -6.83551e-05 -0.000150206 0.991986 0.00472663 -0.0106628 -0.00557761 0.00179835 0.000404821 -0.00103966 0.144963 -0.289814 -0.141316 1.27324e-08 1.27324e-08 1.18172e-08 1.41932e-07 1.41932e-07 1.53684e-07 1.23566e-06 1.23565e-06 1.07127e-06 1.23566e-06 1.23565e-06 1.07127e-06 0.0171331 0.0171331 0.0171252
1787068300.043874000 0 1 1 1 1 1 0.677784 -0.746739 0.239876 -6.63104e-05 -0.000149756 0.991989 0.00485445 -0.0109117 -0.00569237 0.00158199 0.000645876 -0.000402165 0.139531 -0.278036 -0.134656 1.29233e-08 1.29233e-08 1.19806e-08 1.30279e-07 1.30279e-07 1.42034e-07 1.18768e-06 1.18767e-06 1.02082e-06 1.18768e-06 1.18767e-06 1.02082e-06 0.01432 0.01432 0.014312
1787068300.044747000 0 1 1 1 1 1 0.677788 -0.746748 0.239871 -6.6994e-05 -0.000152945 0.991991 0.00492072 -0.0110353 -0.00574707 0.00174096 0.000144831 0.00017081 0.130552 -0.25879 -0.124495 1.30693e-08 1.30693e-08 1.21053e-08 1.05296e-07 1.05296e-07 1.17051e-07 1.09655e-06 1.09654e-06 9.27809e-07 1.09655e-06 1.09654e-06 9.27809e-07 0.00925052 0.00925051 0.00924248
1787068300.046263000 0 1 1 1 1 1 0.677796 -0.746765 0.239862 -6.75753e-05 -0.000158215 0.991992 0.00508709 -0.011361 -0.00590418 0.00201396 -0.000527668 0.000302541 0.125194 -0.247465 -0.119124 1.33276e-08 1.33276e-08 1.23257e-08 9.68283e-08 9.68284e-08 1.08583e-07 1.06935e-06 1.06934e-06 8.97305e-07 1.06935e-06 1.06934e-06 8.97305e-07 0.00795674 0.00795673 0.00794866

1787068300.049715000 0 1 1 1 1 1 0.677814 -0.746806 0.239841 -6.52971e-05 -0.000165031 0.991993 0.00551927 -0.0122153 -0.0063154 0.00201396 -0.000527668 0.000302541 0.125194 -0.247465 -0.119124 1.39454e-08 1.39454e-08 1.28531e-08 3.70019e-07 3.70019e-07 3.81774e-07 2.24532e-06 2.24531e-06 2.06565e-06 2.24532e-06 2.24531e-06 2.06565e-06 0.037276 0.037276 0.0372679
1787068300.050769000 0 1 1 1 1 1 0.67781 -0.746787 0.239852 -7.69434e-05 -0.000156961 0.991992 0.0054738 -0.0120327 -0.00622569 0.00248431 -0.000941144 5.19819e-05 0.108178 -0.211973 -0.102184 1.24168e-08 1.24168e-08 1.15498e-08 9.26722e-08 9.26722e-08 1.04409e-07 1.05992e-06 1.05991e-06 8.9956e-07 1.05992e-06 1.05991e-06 8.9956e-07 0.00631919 0.00631919 0.0063111
1787068300.051763000 0 1 1 1 1 1 0.677815 -0.746799 0.239845 -7.55377e-05 -0.000158506 0.991994 0.00556592 -0.0122047 -0.00630962 0.0023989 -0.000674996 0.000413776 0.105851 -0.206133 -0.0995224 1.25766e-08 1.25766e-08 1.16869e-08 9.1423e-08 9.1423e-08 1.0316e-07 1.02908e-06 1.02907e-06 8.66613e-07 1.02908e-06 1.02907e-06 8.66613e-07 0.00560343 0.00560342 0.00559534
1787068300.052720000 0 1 1 1 1 1 0.677821 -0.746811 0.239839 -7.48226e-05 -0.000160781 0.991994 0.00566722 -0.012402 -0.00640487 0.0023989 -0.000674996 0.000413776 0.105851 -0.206133 -0.0995224 1.27333e-08 1.27333e-08 1.18212e-08 1.0492e-07 1.0492e-07 1.16657e-07 1.10116e-06 1.10115e-06 9.36663e-07 1.10116e-06 1.10115e-06 9.36663e-07 0.010177 0.010177 0.0101689
1787068300.054832000 0 1 1 1 1 1 0.677833 -0.746837 0.239826 -7.54268e-05 -0.000164835 0.991995 0.00587026 -0.0127927 -0.00659535 0.00207572 -0.000884386 0.000449254 0.10328 -0.200537 -0.0970524 1.30859e-08 1.30859e-08 1.21229e-08 1.49442e-07 1.49442e-07 1.61179e-07 1.28882e-06 1.2888e-06 1.11977e-06 1.28882e-06 1.2888e-06 1.11977e-06 0.0179108 0.0179108 0.0179027
1787068300.055804000 0 1 1 1 1 1 0.677838 -0.746849 0.239819 -7.79367e-05 -0.000164826 0.991995 0.00592314 -0.0128909 -0.00664634 0.00146731 -0.00107251 0.000342922 0.0961234 -0.185986 -0.090519 1.32498e-08 1.32498e-08 1.22626e-08 1.1536e-07 1.1536e-07 1.27098e-07 1.13411e-06 1.1341e-06 9.62943e-07 1.13411e-06 1.1341e-06 9.62943e-07 0.0102862 0.0102862 0.010278
1787068300.056778000 0 1 1 1 1 1 0.677844 -0.746862 0.239813 -7.80294e-05 -0.000166594 0.991996 0.00601676 -0.013072 -0.0067345 0.00146731 -0.00107251 0.000342922 0.0961234 -0.185986 -0.090519 1.3418e-08 1.3418e-08 1.24062e-08 1.36581e-07 1.36581e-07 1.48319e-07 1.23331e-06 1.2333e-06 1.06001e-06 1.23331e-06 1.2333e-06 1.06001e-06 0.0136255 0.0136255 0.0136174
1787068300.057710000 0 1 1 1 1 1 0.67785 -0.746874 0.239806 -7.81181e-05 -0.000168285 0.991996 0.00610634 -0.0132453 -0.00681886 0.00146731 -0.00107251 0.000342922 0.0961234 -0.185986 -0.090519 1.35817e-08 1.35817e-08 1.25458e-08 1.72984e-07 1.72985e-07 1.84722e-07 1.39423e-06 1.39422e-06 1.21887e-06 1.39423e-06 1.39422e-06 1.21887e-06 0.0187947 0.0187947 0.0187865
1787068300.058738000 0 1 1 1 1 1 0.677856 -0.746887 0.2398 -7.8654e-05 -0.00016575 0.991995 0.00614793 -0.0133125 -0.00686079 0.000881372 -0.000767551 0.000118717 0.0879083 -0.168182 -0.0831809 1.37608e-08 1.37608e-08 1.26979e-08 1.12071e-07 1.12071e-07 1.23809e-07 1.17359e-06 1.17358e-06 9.95935e-07 1.17359e-06 1.17358e-06 9.95935e-07 0.0117471 0.0117471 0.0117389
1787068300.059782000 0 1 1 1 1 1 0.677847 -0.746859 0.239814 -9.69603e-05 -0.000146097 0.991994 0.00611257 -0.0131467 -0.00679061 0.000438312 -0.000491637 -5.34858e-05 0.082962 -0.156861 -0.0788522 1.22586e-08 1.22586e-08 1.14163e-08 9.48105e-08 9.48105e-08 1.06523e-07 1.02875e-06 1.02874e-06 8.70247e-07 1.02875e-06 1.02874e-06 8.70247e-07 0.00684655 0.00684655 0.00683856
1787068300.060734000 0 1 1 1 1 1 0.677853 -0.746872 0.239808 -9.73682e-05 -0.000144805 0.991995 0.00617422 -0.0132542 -0.00684681 9.29551e-05 -0.000321757 0.000164094 0.0801964 -0.150187 -0.07584 1.24097e-08 1.24097e-08 1.1546e-08 1.02548e-07 1.02548e-07 1.1427e-07 1.05368e-06 1.05366e-06 8.93165e-07 1.05368e-06 1.05366e-06 8.93165e-07 0.00980631 0.0098063 0.00979829
1787068300.061778000 0 1 1 1 1 1 0.677859 -0.746885 0.239801 -9.78135e-05 -0.000143259 0.991997 0.00624341 -0.0133745 -0.00690827 -0.000236679 -0.000158816 0.000423503 0.0778084 -0.144195 -0.0729286 1.25775e-08 1.25775e-08 1.169e-08 1.04273e-07 1.04273e-07 1.16003e-07 1.06135e-06 1.06134e-06 8.98629e-07 1.06135e-06 1.06134e-06 8.98629e-07 0.0102086 0.0102086 0.0102006
1787068300.062721000 0 1 1 1 1 1 0.677865 -0.746898 0.239794 -0.000100213 -0.000141084 0.991998 0.00630336 -0.0134788 -0.00696105 -0.000832133 -0.00029579 0.00070935 0.075545 -0.13885 -0.0702325 1.2731e-08 1.2731e-08 1.18214e-08 1.03491e-07 1.03491e-07 1.15223e-07 1.05941e-06 1.0594e-06 8.94674e-07 1.05941e-06 1.0594e-06 8.94674e-07 0.00994049 0.00994049 0.00993244
1787068300.063766000 0 1 1 1 1 1 0.677871 -0.746912 0.239787 -0.0001034 -0.000138476 0.992 0.00636881 -0.013593 -0.00701857 -0.00145077 -0.000484393 0.000986755 0.0732401 -0.133576 -0.0675202 1.29033e-08 1.29033e-08 1.19688e-08 1.04659e-07 1.04659e-07 1.16391e-07 1.06831e-06 1.0683e-06 9.01324e-07 1.06831e-06 1.0683e-06 9.01324e-07 0.0102199 0.0102199 0.0102119
1787068300.064833000 0 1 1 1 1 1 0.677878 -0.746926 0.23978 -0.000105338 -0.000136075 0.992003 0.00643277 -0.0137056 -0.00707693 -0.00175444 -0.000443042 0.00137278 0.0708225 -0.128466 -0.0651884 1.30816e-08 1.30816e-08 1.21212e-08 1.06397e-07 1.06397e-07 1.18129e-07 1.08007e-06 1.08006e-06 9.1077e-07 1.08007e-06 1.08006e-06 9.1077e-07 0.0106217 0.0106217 0.0106136
1787068300.065734000 0 1 1 1 1 1 0.677884 -0.746939 0.239773 -0.000106537 -0.00013497 0.992005 0.00649658 -0.0138213 -0.00713566 -0.00175444 -0.000443042 0.00137278 0.0708225 -0.128466 -0.0651884 1.32348e-08 1.32348e-08 1.2252e-08 1.42217e-07 1.42217e-07 1.53949e-07 1.23589e-06 1.23588e-06 1.06463e-06 1.23589e-06 1.23588e-06 1.06463e-06 0.0169961 0.0169961 0.0169881
1787068300.066721000 0 1 1 1 1 1 0.677891 -0.746953 0.239766 -0.00010785 -0.000133759 0.992006 0.00656649 -0.0139481 -0.0072 -0.00175444 -0.000443042 0.00137278 0.0708225 -0.128466 -0.0651884 1.34063e-08 1.34063e-08 1.23985e-08 2.24256e-07 2.24256e-07 2.35989e-07 1.57947e-06 1.57945e-06 1.40604e-06 1.57947e-06 1.57945e-06 1.40604e-06 0.0260501 0.0260501 0.026042
1787068300.067749000 0 1 1 1 1 1 0.677897 -0.746967 0.239759 -0.000109555 -0.000130936 0.99201 0.00662044 -0.0140419 -0.00725076 -0.00196984 -0.000360426 0.0017461 0.068391 -0.123529 -0.0630921 1.35846e-08 1.35845e-08 1.25503e-08 2.2748e-07 2.2748e-07 2.39212e-07 1.59687e-06 1.59686e-06 1.42116e-06 1.59687e-06 1.59686e-06 1.42116e-06 0.0263316 0.0263316 0.0263235
1787068300.068718000 0 1 1 1 1 1 0.677904 -0.74698 0.239752 -0.000109624 -0.000128118 0.992014 0.00664666 -0.0140917 -0.00728078 -0.00204064 -9.4711e-05 0.00205042 0.0631986 -0.114469 -0.0590573 1.3754e-08 1.3754e-08 1.26943e-08 1.81198e-07 1.81198e-07 1.9293e-07 1.41541e-06 1.4154e-06 1.23754e-06 1.41541e-06 1.4154e-06 1.23754e-06 0.01883 0.01883 0.0188218
1787068300.072494000 0 1 1 1 1 1 0.677907 -0.74698 0.239752 -0.00013488 -0.000101474 0.992019 0.00668227 -0.0140725 -0.00728885 -0.00183156 0.000149061 0.00184176 0.0556914 -0.102505 -0.0533394 1.26923e-08 1.26923e-08 1.17901e-08 2.09836e-07 2.09836e-07 2.21528e-07 1.58022e-06 1.5802e-06 1.41567e-06 1.58022e-06 1.5802e-06 1.41567e-06 0.0252981 0.0252981 0.0252902
1787068300.073716000 0 1 1 1 1 1 0.677915 -0.746996 0.239743 -0.000134556 -0.000101538 0.992018 0.00670783 -0.0141211 -0.00730483 -0.00150581 0.000155608 0.00137808 0.0508817 -0.0938269 -0.0477713 1.28934e-08 1.28934e-08 1.19621e-08 2.29416e-07 2.29416e-07 2.41141e-07 1.6208e-06 1.62078e-06 1.45358e-06 1.6208e-06 1.62078e-06 1.45358e-06 0.0221807 0.0221807 0.0221726
1787068300.074707000 0 1 1 1 1 1 0.677922 -0.74701 0.239736 -0.000135243 -0.000100204 0.992019 0.00675826 -0.0142141 -0.00735218 -0.00150581 0.000155608 0.00137808 0.0508817 -0.0938269 -0.0477713 1.30633e-08 1.30633e-08 1.21079e-08 2.9452e-07 2.94521e-07 3.06245e-07 1.90721e-06 1.9072e-06 1.73785e-06 1.90721e-06 1.9072e-06 1.73785e-06 0.0266707 0.0266707 0.0266625
1787068300.076679000 0 1 1 1 1 1 0.677935 -0.747038 0.239721 -0.000135824 -9.45881e-05 0.99202 0.00682277 -0.0143338 -0.00741496 -0.00174511 0.000421898 0.00116795 0.0468061 -0.086401 -0.044197 1.339e-08 1.33899e-08 1.23852e-08 1.26134e-07 1.26134e-07 1.37863e-07 1.2668e-06 1.26678e-06 1.09307e-06 1.2668e-06 1.26678e-06 1.09307e-06 0.0135404 0.0135404 0.0135321
1787068300.077757000 0 1 1 1 1 1 0.677942 -0.747053 0.239714 -0.00013964 -9.11258e-05 0.992018 0.00679845 -0.0142804 -0.00739662 -0.00227078 0.000124507 0.000547521 0.0359618 -0.0651518 -0.0346282 1.3575e-08 1.3575e-08 1.25424e-08 1.02387e-07 1.02387e-07 1.14116e-07 1.12939e-06 1.12938e-06 9.53268e-07 1.12939e-06 1.12938e-06 9.53268e-07 0.00853322 0.00853322 0.00852489
