# pom logged on Tue Aug 18 15:52:23 2026
#
# decimation 1
# process model constant_acceleration
# process noise acc 100 m/s³, aacc 50 rad/s²
# magnetic field X 23.8 µT, Y -0.4 µT, Z -39.8 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1787068349.091715000 0 1 1 1 1 1 0.792396 0.305162 0.248396 -0.0615613 0.0406742 -0.0352009 -0.00373575 0.637058 0.0225736 0.0894697 -0.0362605 -0.155521 -0.237802 -0.69146 0.365183 1.27321e-08 1.27307e-08 1.18372e-08 2.50078e-07 2.49674e-07 2.612e-07 1.7438e-06 1.74349e-06 1.57088e-06 1.7438e-06 1.74349e-06 1.57088e-06 0.0259303 0.0259303 0.0259208
1787068349.092756000 0 1 1 1 1 1 0.792393 0.305827 0.248418 -0.06142 0.0405164 -0.0355118 -0.00362165 0.636969 0.0223903 0.0950004 -0.0525654 -0.175715 -0.19329 -0.613618 0.295559 1.29008e-08 1.28995e-08 1.19809e-08 1.33426e-07 1.33216e-07 1.44839e-07 1.25979e-06 1.25947e-06 1.08438e-06 1.25979e-06 1.25947e-06 1.08438e-06 0.0141447 0.0141447 0.0141351

1787068349.095736000 0 1 1 1 1 1 0.792384 0.307727 0.248482 -0.0611741 0.0401591 -0.0359846 -0.00370063 0.636248 0.0223138 0.0877976 -0.0830346 -0.169576 -0.134429 -0.478353 0.178055 1.34124e-08 1.34109e-08 1.24177e-08 1.50669e-07 1.50435e-07 1.6209e-07 1.30641e-06 1.30608e-06 1.12396e-06 1.30641e-06 1.30608e-06 1.12396e-06 0.0172054 0.0172054 0.017196
1787068349.097538000 0 1 1 1 1 1 0.792377 0.308875 0.24852 -0.0610324 0.0398855 -0.0362535 -0.00386452 0.635929 0.022106 0.0838877 -0.102031 -0.164997 -0.12465 -0.410769 0.112247 1.37323e-08 1.37307e-08 1.26901e-08 1.68532e-07 1.68273e-07 1.79953e-07 1.38777e-06 1.38743e-06 1.201e-06 1.38777e-06 1.38743e-06 1.201e-06 0.0188667 0.0188666 0.0188573
1787068349.098864000 0 1 1 1 1 1 0.792462 0.309554 0.248441 -0.0609006 0.0397207 -0.0361614 -0.00345516 0.635192 0.0210721 0.0890432 -0.115994 -0.165319 -0.127625 -0.289217 0.0304266 1.22587e-08 1.22574e-08 1.14307e-08 9.58876e-08 9.57461e-08 1.073e-07 1.02872e-06 1.02843e-06 8.6177e-07 1.02872e-06 1.02843e-06 8.6177e-07 0.00469781 0.0046978 0.00468893
1787068349.099698000 0 1 1 1 1 1 0.792459 0.310084 0.248459 -0.0608228 0.0396267 -0.0362962 -0.00356159 0.634951 0.0210975 0.0890432 -0.115994 -0.165319 -0.127625 -0.289217 0.0304266 1.23928e-08 1.23915e-08 1.15459e-08 1.00796e-07 1.00648e-07 1.12204e-07 1.06459e-06 1.06429e-06 8.95751e-07 1.06459e-06 1.06429e-06 8.95751e-07 0.00679224 0.00679223 0.00678336
1787068349.100741000 0 1 1 1 1 1 0.792455 0.310746 0.248481 -0.0607067 0.0394929 -0.0364809 -0.00372515 0.634835 0.0210534 0.0924823 -0.119301 -0.168368 -0.132484 -0.259779 0.0184209 1.25623e-08 1.2561e-08 1.16912e-08 1.09124e-07 1.08964e-07 1.20542e-07 1.08989e-06 1.08959e-06 9.1869e-07 1.08989e-06 1.08959e-06 9.1869e-07 0.00990079 0.00990078 0.00989194
1787068349.101717000 0 1 1 1 1 1 0.792451 0.311366 0.248501 -0.0606153 0.0393787 -0.0366618 -0.00392377 0.634676 0.0209387 0.0918292 -0.119507 -0.172464 -0.143874 -0.244272 -0.00339186 1.2723e-08 1.27216e-08 1.18288e-08 1.09322e-07 1.09162e-07 1.20749e-07 1.08944e-06 1.08914e-06 9.16022e-07 1.08944e-06 1.08914e-06 9.16022e-07 0.00988348 0.00988348 0.00987466
1787068349.102694000 0 1 1 1 1 1 0.792447 0.311986 0.248521 -0.0605213 0.0392653 -0.0368266 -0.00406434 0.634437 0.0209354 0.0918292 -0.119507 -0.172464 -0.143874 -0.244272 -0.00339186 1.28867e-08 1.28853e-08 1.1969e-08 1.45723e-07 1.45508e-07 1.57149e-07 1.24964e-06 1.24934e-06 1.07397e-06 1.24964e-06 1.24934e-06 1.07397e-06 0.0166435 0.0166435 0.0166347
1787068349.103732000 0 1 1 1 1 1 0.792443 0.312644 0.248543 -0.0604054 0.0391271 -0.0370134 -0.00426061 0.633981 0.0208047 0.0944104 -0.122617 -0.174549 -0.150595 -0.273244 -0.0216017 1.30619e-08 1.30605e-08 1.21186e-08 1.31347e-07 1.31156e-07 1.42775e-07 1.1936e-06 1.19329e-06 1.01554e-06 1.1936e-06 1.19329e-06 1.01554e-06 0.0133704 0.0133704 0.0133616
1787068349.104847000 0 1 1 1 1 1 0.792439 0.313349 0.248565 -0.0602346 0.0389825 -0.0371753 -0.00392074 0.633099 0.0206052 0.105996 -0.125273 -0.169378 -0.0621418 -0.372015 -0.051148 1.3252e-08 1.32505e-08 1.22807e-08 9.77889e-08 9.76502e-08 1.09218e-07 1.05433e-06 1.05402e-06 8.73715e-07 1.05433e-06 1.05402e-06 8.73715e-07 0.005873 0.005873 0.00586423
1787068349.106075000 0 1 1 1 1 1 0.792434 0.314126 0.24859 -0.0600986 0.0388336 -0.037378 -0.00399705 0.632642 0.0205424 0.105996 -0.125273 -0.169378 -0.0621418 -0.372015 -0.051148 1.34659e-08 1.34644e-08 1.2463e-08 1.20489e-07 1.20317e-07 1.31918e-07 1.16334e-06 1.16302e-06 9.79833e-07 1.16334e-06 1.16302e-06 9.79833e-07 0.0123494 0.0123494 0.0123406
1787068349.106739000 0 1 1 1 1 1 0.792432 0.314546 0.248604 -0.0600251 0.0387531 -0.0374876 -0.00403832 0.632395 0.0205084 0.105996 -0.125273 -0.169378 -0.0621418 -0.372015 -0.051148 1.35835e-08 1.35819e-08 1.2563e-08 1.49958e-07 1.49743e-07 1.61387e-07 1.29224e-06 1.29193e-06 1.10717e-06 1.29224e-06 1.29193e-06 1.10717e-06 0.017247 0.017247 0.0172382
1787068349.107785000 0 1 1 1 1 1 0.792433 0.31521 0.248623 -0.0598776 0.0385962 -0.0375005 -0.00259536 0.632709 0.0197404 0.111132 -0.130447 -0.14293 0.151143 -0.272616 -0.152207 1.37707e-08 1.37691e-08 1.27224e-08 1.93047e-07 1.92769e-07 2.04475e-07 1.46403e-06 1.46371e-06 1.27647e-06 1.46403e-06 1.46371e-06 1.27647e-06 0.0195872 0.0195872 0.0195784
1787068349.108709000 0 1 1 1 1 1 0.792431 0.315795 0.248641 -0.0597704 0.0384796 -0.0376284 -0.00245568 0.632457 0.0195997 0.111132 -0.130447 -0.14293 0.151143 -0.272616 -0.152207 1.39397e-08 1.3938e-08 1.28662e-08 2.38346e-07 2.38003e-07 2.49775e-07 1.66059e-06 1.66026e-06 1.47082e-06 1.66059e-06 1.66026e-06 1.47082e-06 0.0219593 0.0219593 0.0219505
1787068349.109723000 0 1 1 1 1 1 0.792536 0.316442 0.248513 -0.0599471 0.0383905 -0.0370436 -0.00159152 0.632299 0.018556 0.0831946 -0.131506 -0.0769987 0.153821 -0.271657 -0.155199 1.23991e-08 1.23978e-08 1.15516e-08 2.82084e-07 2.81678e-07 2.92712e-07 1.83621e-06 1.83592e-06 1.66723e-06 1.83621e-06 1.83592e-06 1.66723e-06 0.0230447 0.0230446 0.0230365
1787068349.110745000 0 1 1 1 1 1 0.792541 0.317092 0.248527 -0.0595904 0.0381963 -0.0374803 0.000314552 0.633204 0.0171683 0.117861 -0.141117 -0.125758 0.377857 -0.120654 -0.312793 1.2557e-08 1.25557e-08 1.16861e-08 1.11136e-07 1.10984e-07 1.22559e-07 1.14762e-06 1.14733e-06 9.76254e-07 1.14762e-06 1.14733e-06 9.76254e-07 0.0108117 0.0108116 0.0108032
1787068349.115348000 0 1 1 1 1 1 0.792547 0.320008 0.248601 -0.0588701 0.0375043 -0.0380291 0.00209005 0.633002 0.0153714 0.134142 -0.148555 -0.125425 0.381146 -0.0886359 -0.345222 1.33495e-08 1.3348e-08 1.23655e-08 5.35618e-07 5.34875e-07 5.47053e-07 2.89541e-06 2.89511e-06 2.7138e-06 2.89541e-06 2.89511e-06 2.7138e-06 0.0458875 0.0458875 0.0458792
1787068349.116774000 0 1 1 1 1 1 0.792547 0.320915 0.248621 -0.0584022 0.0373718 -0.0382315 0.00213499 0.633652 0.0146801 0.163862 -0.141755 -0.129879 0.335348 -0.0173225 -0.363518 1.35935e-08 1.35919e-08 1.25724e-08 4.51984e-07 4.51363e-07 4.63425e-07 2.54588e-06 2.54558e-06 2.3611e-06 2.54588e-06 2.54558e-06 2.3611e-06 0.041517 0.041517 0.0415088
1787068349.118025000 0 1 1 1 1 1 0.792547 0.321712 0.248639 -0.0579967 0.0372648 -0.0384108 0.00190726 0.634472 0.014059 0.185565 -0.135653 -0.133411 0.268093 0.0701315 -0.380807 1.38125e-08 1.38109e-08 1.2758e-08 3.32807e-07 3.32355e-07 3.4425e-07 2.09273e-06 2.09243e-06 1.90515e-06 2.09273e-06 2.09243e-06 1.90515e-06 0.0290666 0.0290666 0.0290583
1787068349.118725000 0 1 1 1 1 1 0.792548 0.322154 0.248648 -0.0577902 0.0372926 -0.0385113 0.00213505 0.634017 0.0136069 0.195639 -0.120683 -0.135351 0.273187 0.00611591 -0.404389 1.3927e-08 1.39253e-08 1.28533e-08 1.13531e-07 1.13383e-07 1.24974e-07 1.21178e-06 1.21149e-06 1.02264e-06 1.21178e-06 1.21149e-06 1.02264e-06 0.00960648 0.00960648 0.00959812
1787068349.120530000 0 1 1 1 1 1 0.792673 0.323278 0.248486 -0.0575477 0.037163 -0.0383758 0.00341466 0.633978 0.0117836 0.190842 -0.120233 -0.12355 0.274574 0.00689112 -0.405573 1.25144e-08 1.2513e-08 1.16486e-08 1.41516e-07 1.41331e-07 1.52847e-07 1.32614e-06 1.32588e-06 1.15587e-06 1.32614e-06 1.32588e-06 1.15587e-06 0.0141893 0.0141893 0.0141813
1787068349.121747000 0 1 1 1 1 1 0.792678 0.324047 0.2485 -0.057234 0.0371124 -0.0385954 0.00395349 0.633323 0.0111707 0.202183 -0.108099 -0.135019 0.300119 -0.0756365 -0.420403 1.27117e-08 1.27103e-08 1.18171e-08 1.46869e-07 1.46677e-07 1.58312e-07 1.29521e-06 1.29496e-06 1.12224e-06 1.29521e-06 1.29496e-06 1.12224e-06 0.0173107 0.0173107 0.0173027
1787068349.123001000 0 1 1 1 1 1 0.792683 0.324842 0.248513 -0.0569752 0.0369867 -0.0387552 0.00432986 0.633228 0.0106435 0.202183 -0.108099 -0.135019 0.300119 -0.0756365 -0.420403 1.29242e-08 1.29228e-08 1.19994e-08 2.59698e-07 2.59353e-07 2.71136e-07 1.78133e-06 1.78108e-06 1.60561e-06 1.78133e-06 1.78108e-06 1.60561e-06 0.0290798 0.0290798 0.0290718
1787068349.123724000 0 1 1 1 1 1 0.792688 0.325294 0.24852 -0.0567519 0.0370476 -0.038869 0.00490785 0.632078 0.0101463 0.213228 -0.0899128 -0.138448 0.341545 -0.201159 -0.442543 1.30424e-08 1.3041e-08 1.20997e-08 1.75111e-07 1.74881e-07 1.86567e-07 1.4052e-06 1.40494e-06 1.22789e-06 1.4052e-06 1.40494e-06 1.22789e-06 0.0201544 0.0201544 0.0201464
1787068349.124778000 0 1 1 1 1 1 0.792696 0.32596 0.24853 -0.056518 0.0370198 -0.0390019 0.00599134 0.631631 0.0094532 0.214382 -0.0813148 -0.137769 0.439449 -0.233007 -0.473211 1.32204e-08 1.32189e-08 1.22512e-08 1.33225e-07 1.33052e-07 1.44684e-07 1.2406e-06 1.24033e-06 1.06096e-06 1.2406e-06 1.24033e-06 1.06096e-06 0.014124 0.014124 0.014116
1787068349.125745000 0 1 1 1 1 1 0.7927 0.326568 0.248543 -0.056347 0.0369094 -0.0391613 0.00574661 0.630858 0.0102726 0.207277 -0.0879875 -0.143416 0.334784 -0.318546 -0.27372 1.33863e-08 1.33847e-08 1.23922e-08 1.11241e-07 1.111e-07 1.22701e-07 1.14547e-06 1.1452e-06 9.63718e-07 1.14547e-06 1.1452e-06 9.63718e-07 0.0106508 0.0106508 0.0106428
1787068349.126743000 0 1 1 1 1 1 0.792704 0.327198 0.248555 -0.0561772 0.0368156 -0.0393583 0.00552171 0.63047 0.0106593 0.199301 -0.0904618 -0.155085 0.246516 -0.329495 -0.169608 1.35603e-08 1.35587e-08 1.25402e-08 1.10621e-07 1.10481e-07 1.2208e-07 1.13426e-06 1.13398e-06 9.50105e-07 1.13426e-06 1.13398e-06 9.50105e-07 0.0102286 0.0102286 0.0102205
1787068349.130485000 0 1 1 1 1 1 0.792722 0.329555 0.248598 -0.0554811 0.036487 -0.0400085 0.00559237 0.629256 0.0108985 0.191012 -0.0927593 -0.167465 0.150422 -0.327355 -0.0710544 1.42413e-08 1.42396e-08 1.31185e-08 3.41999e-07 3.41554e-07 3.53459e-07 2.1042e-06 2.10391e-06 1.91119e-06 2.1042e-06 2.10391e-06 1.91119e-06 0.0346234 0.0346234 0.034615
1787068349.130921000 0 1 1 1 1 1 0.792838 0.329974 0.248409 -0.0559396 0.0365852 -0.0400177 0.00481146 0.630027 0.0115499 0.143981 -0.0814831 -0.192118 -0.0486068 -0.338985 0.15684 1.25652e-08 1.25639e-08 1.16901e-08 1.50435e-07 1.50243e-07 1.61798e-07 1.26958e-06 1.26932e-06 1.09838e-06 1.26958e-06 1.26932e-06 1.09838e-06 0.0154287 0.0154287 0.0154205
1787068349.131804000 0 1 1 1 1 1 0.792838 0.330528 0.248423 -0.0561008 0.0365705 -0.0404244 0.00357779 0.629218 0.0127786 0.0982452 -0.0714826 -0.22877 -0.22496 -0.41399 0.31834 1.27084e-08 1.2707e-08 1.18122e-08 1.10164e-07 1.10027e-07 1.21635e-07 1.11849e-06 1.11823e-06 9.44917e-07 1.11849e-06 1.11823e-06 9.44917e-07 0.00929114 0.00929113 0.00928232
1787068349.132713000 0 1 1 1 1 1 0.792841 0.3311 0.248435 -0.0560089 0.0365092 -0.040629 0.00337328 0.628842 0.013068 0.0982452 -0.0714826 -0.22877 -0.22496 -0.41399 0.31834 1.28596e-08 1.28582e-08 1.19414e-08 1.29828e-07 1.29665e-07 1.41298e-07 1.21856e-06 1.2183e-06 1.0429e-06 1.21856e-06 1.2183e-06 1.0429e-06 0.0136503 0.0136503 0.0136415
1787068349.136846000 0 1 1 1 1 1 0.792853 0.333695 0.248492 -0.0555908 0.0362307 -0.0415593 0.00244353 0.627131 0.0143837 0.0982452 -0.0714826 -0.22877 -0.22496 -0.41399 0.31834 1.36033e-08 1.36017e-08 1.25797e-08 7.57825e-07 7.56841e-07 7.6929e-07 3.85572e-06 3.85544e-06 3.67036e-06 3.85572e-06 3.85544e-06 3.67036e-06 0.0566228 0.0566228 0.056614
1787068349.137969000 0 1 1 1 1 1 0.792866 0.334388 0.248503 -0.0567954 0.0362754 -0.0423636 0.0045983 0.624637 0.0136902 -0.0480639 -0.0523977 -0.283918 0.0537496 -0.609791 0.205973 1.37661e-08 1.37645e-08 1.27122e-08 1.42165e-07 1.41988e-07 1.53641e-07 1.33127e-06 1.33097e-06 1.14267e-06 1.33127e-06 1.33097e-06 1.14267e-06 0.0156345 0.0156345 0.0156251
1787068349.139063000 0 1 1 1 1 1 0.792976 0.335153 0.248336 -0.0572575 0.0364303 -0.0423223 0.00479373 0.623526 0.015598 -0.0838747 -0.0279302 -0.261838 -0.0264777 -0.766068 0.604743 1.22556e-08 1.22543e-08 1.14224e-08 1.21379e-07 1.21228e-07 1.32738e-07 1.16348e-06 1.16321e-06 9.95071e-07 1.16348e-06 1.16321e-06 9.95071e-07 0.0105065 0.0105065 0.0104975
1787068349.139719000 0 1 1 1 1 1 0.792979 0.335562 0.248346 -0.0573117 0.0364097 -0.0424961 0.00477636 0.623023 0.0159948 -0.0838747 -0.0279302 -0.261838 -0.0264777 -0.766068 0.604743 1.23607e-08 1.23594e-08 1.15124e-08 1.34174e-07 1.34007e-07 1.4551e-07 1.23129e-06 1.23102e-06 1.06139e-06 1.23129e-06 1.23102e-06 1.06139e-06 0.0123145 0.0123145 0.0123055
1787068349.140701000 0 1 1 1 1 1 0.792984 0.336173 0.248362 -0.0573929 0.0363788 -0.0427562 0.00475036 0.622271 0.0165887 -0.0838747 -0.0279302 -0.261838 -0.0264777 -0.766068 0.604743 1.25205e-08 1.25191e-08 1.16492e-08 1.64439e-07 1.64232e-07 1.75741e-07 1.37958e-06 1.3793e-06 1.20743e-06 1.37958e-06 1.3793e-06 1.20743e-06 0.0168082 0.0168081 0.0167991
1787068349.141724000 0 1 1 1 1 1 0.792988 0.336809 0.24838 -0.0574774 0.0363465 -0.0430272 0.00472327 0.621487 0.0172074 -0.0838747 -0.0279302 -0.261838 -0.0264777 -0.766068 0.604743 1.26905e-08 1.26892e-08 1.1795e-08 2.23202e-07 2.22918e-07 2.34468e-07 1.64589e-06 1.64561e-06 1.47138e-06 1.64589e-06 1.64561e-06 1.47138e-06 0.0237687 0.0237686 0.0237597
1787068349.142824000 0 1 1 1 1 1 0.792991 0.337486 0.248418 -0.0578878 0.0366892 -0.0433952 0.00423426 0.619069 0.0226592 -0.129302 0.0292584 -0.27048 -0.0694449 -0.959939 1.20772 1.28669e-08 1.28654e-08 1.19443e-08 9.73165e-08 9.71963e-08 1.08811e-07 1.07532e-06 1.075e-06 8.96943e-07 1.07532e-06 1.075e-06 8.96943e-07 0.0060913 0.00609122 0.0060807
1787068349.143743000 0 1 1 1 1 1 0.792995 0.338054 0.24844 -0.0580078 0.0367109 -0.0436482 0.00417043 0.618186 0.0237692 -0.129302 0.0292584 -0.27048 -0.0694449 -0.959939 1.20772 1.30215e-08 1.302e-08 1.20759e-08 1.10466e-07 1.10328e-07 1.2196e-07 1.14714e-06 1.14682e-06 9.66425e-07 1.14714e-06 1.14682e-06 9.66425e-07 0.010482 0.0104819 0.0104714
1787068349.144736000 0 1 1 1 1 1 0.792999 0.338668 0.248464 -0.0581374 0.0367343 -0.0439216 0.00410148 0.617233 0.0249685 -0.129302 0.0292584 -0.27048 -0.0694449 -0.959939 1.20772 1.31913e-08 1.31898e-08 1.22205e-08 1.47843e-07 1.47655e-07 1.59338e-07 1.32003e-06 1.3197e-06 1.13676e-06 1.32003e-06 1.3197e-06 1.13676e-06 0.0173354 0.0173354 0.0173248
1787068349.145795000 0 1 1 1 1 1 0.793005 0.33932 0.248493 -0.0584022 0.0368638 -0.0442372 0.00430742 0.615999 0.0266774 -0.148873 0.0469911 -0.273581 -0.0325122 -0.988639 1.26447 1.33733e-08 1.33717e-08 1.23748e-08 1.32323e-07 1.32154e-07 1.43818e-07 1.24203e-06 1.24169e-06 1.05577e-06 1.24203e-06 1.24169e-06 1.05577e-06 0.0136661 0.013666 0.0136552
1787068349.146736000 0 1 1 1 1 1 0.793009 0.339899 0.248519 -0.0585441 0.0369017 -0.0444998 0.00427684 0.615069 0.027867 -0.148873 0.0469911 -0.273581 -0.0325122 -0.988639 1.26447 1.3539e-08 1.35374e-08 1.25155e-08 1.76895e-07 1.76665e-07 1.8839e-07 1.43895e-06 1.4386e-06 1.2502e-06 1.43895e-06 1.4386e-06 1.2502e-06 0.0202093 0.0202092 0.0201984
1787068349.147883000 0 1 1 1 1 1 0.793013 0.340601 0.248551 -0.0589982 0.0371716 -0.0448306 0.00404497 0.612925 0.0292849 -0.193676 0.0858724 -0.273259 -0.0594865 -1.15308 1.25118 1.37394e-08 1.37378e-08 1.26848e-08 9.87435e-08 9.86179e-08 1.10238e-07 1.10935e-06 1.10898e-06 9.17238e-07 1.10935e-06 1.10898e-06 9.17238e-07 0.00635308 0.00635297 0.00634176
1787068349.148723000 0 1 1 1 1 1 0.793016 0.341115 0.248576 -0.0591641 0.0372364 -0.0450663 0.00399501 0.611957 0.0303359 -0.193676 0.0858724 -0.273259 -0.0594865 -1.15308 1.25118 1.38903e-08 1.38886e-08 1.28123e-08 1.11145e-07 1.11001e-07 1.22639e-07 1.17558e-06 1.1752e-06 9.81162e-07 1.17558e-06 1.1752e-06 9.81162e-07 0.0104279 0.0104278 0.0104166
1787068349.149824000 0 1 1 1 1 1 0.793125 0.341982 0.248449 -0.0597623 0.0374712 -0.0451189 0.00466449 0.611497 0.0305367 -0.209503 0.0978596 -0.270081 -0.0552241 -1.24192 1.21357 1.23692e-08 1.23679e-08 1.15155e-08 9.95436e-08 9.9415e-08 1.11047e-07 1.06e-06 1.05964e-06 8.85822e-07 1.06e-06 1.05964e-06 8.85822e-07 0.00675148 0.00675137 0.00674054
1787068349.152965000 0 1 1 1 1 1 0.793142 0.343894 0.248549 -0.0605124 0.0378252 -0.0460031 0.0050678 0.607033 0.0338704 -0.220044 0.109143 -0.270958 0.0142627 -1.30969 1.156 1.28878e-08 1.28864e-08 1.19579e-08 2.52216e-07 2.51866e-07 2.63722e-07 1.70509e-06 1.70469e-06 1.52277e-06 1.70509e-06 1.70469e-06 1.52277e-06 0.0281017 0.0281015 0.0280908
1787068349.153763000 0 1 1 1 1 1 0.79315 0.344376 0.248574 -0.0607386 0.0379677 -0.0462467 0.00601352 0.60563 0.0344373 -0.226357 0.118616 -0.273586 0.131961 -1.35478 1.11122 1.30196e-08 1.30181e-08 1.20695e-08 1.76199e-07 1.75956e-07 1.87717e-07 1.39825e-06 1.39783e-06 1.21389e-06 1.39825e-06 1.39783e-06 1.21389e-06 0.0202581 0.0202579 0.0202472
1787068349.154727000 0 1 1 1 1 1 0.793156 0.34496 0.248608 -0.0609621 0.0380718 -0.0465189 0.00614072 0.604324 0.0355085 -0.226357 0.118616 -0.273586 0.131961 -1.35478 1.11122 1.31869e-08 1.31854e-08 1.22119e-08 2.66119e-07 2.65745e-07 2.77637e-07 1.7752e-06 1.77477e-06 1.58829e-06 1.7752e-06 1.77477e-06 1.58829e-06 0.0290859 0.0290858 0.029075
1787068349.159212000 0 1 1 1 1 1 0.793301 0.347604 0.24861 -0.0621534 0.0388328 -0.0472339 0.00914516 0.599444 0.0378896 -0.235546 0.139388 -0.232741 0.279376 -1.21209 0.948937 1.22741e-08 1.22727e-08 1.143e-08 2.55127e-07 2.54753e-07 2.66086e-07 1.7802e-06 1.77972e-06 1.60511e-06 1.7802e-06 1.77972e-06 1.60511e-06 0.0232193 0.0232191 0.0232091
1787068349.159797000 0 1 1 1 1 1 0.793307 0.347954 0.248631 -0.0621502 0.0389341 -0.0475455 0.00948769 0.598656 0.0379717 -0.221809 0.143158 -0.247956 0.301743 -1.22247 0.890098 1.23614e-08 1.236e-08 1.15037e-08 1.49263e-07 1.49048e-07 1.60596e-07 1.32064e-06 1.32017e-06 1.14402e-06 1.32064e-06 1.32017e-06 1.14402e-06 0.0150944 0.0150942 0.015084
1787068349.160707000 0 1 1 1 1 1 0.793316 0.348498 0.248666 -0.0623582 0.0390546 -0.0477793 0.00976229 0.597543 0.0387818 -0.221809 0.143158 -0.247956 0.301743 -1.22247 0.890098 1.25103e-08 1.25088e-08 1.16308e-08 1.83616e-07 1.83347e-07 1.94907e-07 1.48818e-06 1.48769e-06 1.30928e-06 1.48818e-06 1.48769e-06 1.30928e-06 0.019341 0.0193409 0.0193306
1787068349.162168000 0 1 1 1 1 1 0.79333 0.34937 0.248723 -0.0626922 0.039248 -0.0481546 0.0102031 0.595757 0.0400822 -0.221809 0.143158 -0.247956 0.301743 -1.22247 0.890098 1.27564e-08 1.27549e-08 1.1841e-08 2.92486e-07 2.92047e-07 3.03709e-07 1.97774e-06 1.97723e-06 1.79514e-06 1.97774e-06 1.97723e-06 1.79514e-06 0.0300078 0.0300077 0.0299975
1787068349.162747000 0 1 1 1 1 1 0.793336 0.349713 0.248743 -0.0627147 0.0393112 -0.0484568 0.0102163 0.594743 0.0397449 -0.207655 0.140757 -0.268464 0.282088 -1.25987 0.786474 1.28437e-08 1.28421e-08 1.19139e-08 1.30431e-07 1.30241e-07 1.41975e-07 1.26723e-06 1.2667e-06 1.08316e-06 1.26723e-06 1.2667e-06 1.08316e-06 0.014095 0.0140949 0.0140846
1787068349.165667000 0 1 1 1 1 1 0.793367 0.351445 0.248863 -0.063341 0.0396921 -0.0492655 0.0110401 0.591064 0.0420415 -0.207655 0.140757 -0.268464 0.282088 -1.25987 0.786474 1.33556e-08 1.33539e-08 1.23498e-08 4.27581e-07 4.26919e-07 4.3912e-07 2.55815e-06 2.55757e-06 2.36651e-06 2.55815e-06 2.55757e-06 2.36651e-06 0.0407988 0.0407987 0.0407885
1787068349.166768000 0 1 1 1 1 1 0.79338 0.352092 0.248907 -0.0634659 0.0398159 -0.0496021 0.0116344 0.589092 0.0424198 -0.195271 0.137929 -0.272514 0.310973 -1.31935 0.736818 1.35389e-08 1.3537e-08 1.25032e-08 2.79408e-07 2.78977e-07 2.9096e-07 1.91323e-06 1.91264e-06 1.71888e-06 1.91323e-06 1.91264e-06 1.71888e-06 0.0305253 0.0305251 0.0305151
1787068349.167781000 0 1 1 1 1 1 0.793396 0.352681 0.248946 -0.0634376 0.0399036 -0.049942 0.012769 0.586265 0.0422098 -0.165952 0.131133 -0.280778 0.406386 -1.4929 0.625462 1.37147e-08 1.37129e-08 1.2651e-08 1.91891e-07 1.91597e-07 2.03443e-07 1.54289e-06 1.54227e-06 1.34598e-06 1.54289e-06 1.54227e-06 1.34598e-06 0.0198329 0.0198327 0.0198227
1787068349.168748000 0 1 1 1 1 1 0.793411 0.353247 0.248986 -0.063469 0.0399993 -0.050242 0.0138678 0.584664 0.042494 -0.146042 0.126724 -0.284803 0.505959 -1.5151 0.58026 1.38848e-08 1.38829e-08 1.27939e-08 1.11807e-07 1.1164e-07 1.2336e-07 1.21406e-06 1.21341e-06 1.0148e-06 1.21406e-06 1.21341e-06 1.0148e-06 0.0108661 0.0108659 0.0108561
1787068349.169760000 0 1 1 1 1 1 0.793553 0.353898 0.248869 -0.0636686 0.040197 -0.0502497 0.0152171 0.58393 0.0418088 -0.123567 0.122213 -0.279752 0.50395 -1.46848 0.530301 1.23513e-08 1.23497e-08 1.14889e-08 1.01914e-07 1.01762e-07 1.13469e-07 1.09104e-06 1.09042e-06 9.12888e-07 1.09104e-06 1.09042e-06 9.12888e-07 0.00729403 0.00729384 0.00728442
1787068349.170713000 0 1 1 1 1 1 0.793568 0.354454 0.248909 -0.0637922 0.0403073 -0.0505213 0.0156973 0.58253 0.0423142 -0.123567 0.122213 -0.279752 0.50395 -1.46848 0.530301 1.25058e-08 1.25042e-08 1.16204e-08 1.18575e-07 1.18395e-07 1.3012e-07 1.1763e-06 1.17566e-06 9.95822e-07 1.1763e-06 1.17566e-06 9.95822e-07 0.0117081 0.0117079 0.0116985
1787068349.171738000 0 1 1 1 1 1 0.793583 0.355052 0.248951 -0.0636939 0.0403931 -0.0508025 0.0158401 0.581377 0.0423869 -0.0829086 0.114347 -0.279447 0.446968 -1.41525 0.458544 1.26731e-08 1.26714e-08 1.17625e-08 1.08295e-07 1.0813e-07 1.1988e-07 1.13044e-06 1.12978e-06 9.47493e-07 1.13044e-06 1.12978e-06 9.47493e-07 0.010291 0.0102908 0.0102814
1787068349.172716000 0 1 1 1 1 1 0.793597 0.35562 0.248991 -0.0636331 0.0404799 -0.0510571 0.0158985 0.580243 0.0424689 -0.0541959 0.10883 -0.27625 0.38758 -1.37597 0.401087 1.28352e-08 1.28334e-08 1.19e-08 1.07619e-07 1.07454e-07 1.19207e-07 1.12111e-06 1.12043e-06 9.35811e-07 1.12111e-06 1.12043e-06 9.35811e-07 0.0099307 0.00993052 0.00992121
