name ts   x y z   roll pitch yaw  err delay
HR_6 1787068347.148145000 0.793910   -0.797024 0.251757 -0.1071   0.0670209 0.656937 0.0001   0.001752
QR_4 1787068347.148145000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001752
HR_6 1787068347.158145000 0.793231   -0.795117 0.251999 -0.108544   0.0688252 0.649077 0.0001   1.1e-05
QR_4 1787068347.158145000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.1e-05
HR_6 1787068347.168145000 0.792593   -0.793156 0.252242 -0.109618   0.0702013 0.640271 0.0001   8.6e-05
QR_4 1787068347.168145000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8.6e-05
HR_6 1787068347.178145000 0.791794   -0.790749 0.252596 -0.111701   0.0722248 0.630033 0.0001   4.1e-05
QR_4 1787068347.178145000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.1e-05
HR_6 1787068347.188145000 0.791144   -0.788774 0.252863 -0.113402   0.074063 0.621797 0.0001   4.1e-05
QR_4 1787068347.188145000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.1e-05
HR_6 1787068347.198145000 0.790366   -0.7862 0.25318 -0.115318   0.0757831 0.611599 0.0001   3.8e-05
QR_4 1787068347.198145000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.8e-05
HR_6 1787068347.208145000 0.789883   -0.784611 0.253324 -0.116347   0.0770627 0.605748 0.0001   7.4e-05
QR_4 1787068347.208145000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.4e-05
HR_6 1787068347.218146000 0.789064   -0.78197 0.253567 -0.118836   0.0787143 0.595773 0.0001   4.6e-05
QR_4 1787068347.218146000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.6e-05
HR_6 1787068347.228146000 0.788302   -0.779315 0.253785 -0.121851   0.0802729 0.585933 0.0001   6.2e-05
QR_4 1787068347.228146000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.2e-05
HR_6 1787068347.238146000 0.787531   -0.776588 0.253997 -0.124049   0.0817199 0.576245 0.0001   4e-05
QR_4 1787068347.238146000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4e-05
HR_6 1787068347.248146000 0.786937   -0.774325 0.254143 -0.125651   0.0826472 0.568558 0.0001   5.7e-05
QR_4 1787068347.248146000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.7e-05
HR_6 1787068347.258146000 0.786180   -0.771482 0.254321 -0.127664   0.0838705 0.559301 0.0001   8e-06
QR_4 1787068347.258146000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8e-06
HR_6 1787068347.268146000 0.785476   -0.76857 0.254464 -0.129209   0.0851927 0.550234 0.0001   0.000106
QR_4 1787068347.268146000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000106
HR_6 1787068347.278146000 0.784947   -0.766238 0.254597 -0.130938   0.0859395 0.54272 0.0001   0.000266
QR_4 1787068347.278146000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000266
HR_6 1787068347.288146000 0.784409   -0.763826 0.254687 -0.131989   0.0865964 0.535544 0.0001   4e-05
QR_4 1787068347.288146000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4e-05
HR_6 1787068347.298146000 0.783760   -0.760703 0.254738 -0.133584   0.0860678 0.526647 0.0001   4.7e-05
QR_4 1787068347.298146000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.7e-05
HR_6 1787068347.308146000 0.783001   -0.756807 0.254656 -0.134387   0.086556 0.516804 0.0001   2.3e-05
QR_4 1787068347.308146000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.3e-05
HR_6 1787068347.318147000 0.782480   -0.75417 0.254648 -0.135364   0.0869791 0.509871 0.0001   0.000257
QR_4 1787068347.318147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000257
HR_6 1787068347.328147000 0.781802   -0.750819 0.254748 -0.137693   0.0878771 0.50047 0.0001   3.7e-05
QR_4 1787068347.328147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.7e-05
HR_6 1787068347.338147000 0.781174   -0.74746 0.254823 -0.141184   0.0888309 0.491416 0.0001   0.003419
QR_4 1787068347.338147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.003419
HR_6 1787068347.348147000 0.780768   -0.745458 0.254878 -0.143547   0.0894553 0.485812 0.0001   8e-06
QR_4 1787068347.348147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8e-06
HR_6 1787068347.358147000 0.779968   -0.741329 0.254915 -0.147321   0.0904273 0.474203 0.0001   1.3e-05
QR_4 1787068347.358147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.3e-05
HR_6 1787068347.368147000 0.779619   -0.739262 0.254902 -0.148765   0.0904893 0.468807 0.0001   7.5e-05
QR_4 1787068347.368147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.5e-05
HR_6 1787068347.378147000 0.779061   -0.735812 0.254959 -0.150852   0.0911632 0.459651 0.0001   0.00074
QR_4 1787068347.378147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.00074
HR_6 1787068347.388147000 0.778648   -0.733022 0.25501 -0.152807   0.0917495 0.452774 0.0001   7.7e-05
QR_4 1787068347.388147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.7e-05
HR_6 1787068347.398147000 0.778349   -0.730911 0.255028 -0.153911   0.0921405 0.447611 0.0001   0.000101
QR_4 1787068347.398147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000101
HR_6 1787068347.408147000 0.777887   -0.727345 0.255039 -0.154608   0.0921838 0.43918 0.0001   3.1e-05
QR_4 1787068347.408147000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.1e-05
HR_6 1787068347.418148000 0.777361   -0.722988 0.25502 -0.155369   0.0915765 0.429925 0.0001   0.000129
QR_4 1787068347.418148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000129
HR_6 1787068347.428148000 0.777090   -0.720723 0.254958 -0.155429   0.0906992 0.425691 0.0001   4.8e-05
QR_4 1787068347.428148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.8e-05
HR_6 1787068347.438148000 0.776683   -0.716753 0.254757 -0.15458   0.0886032 0.419931 0.0001   4.7e-05
QR_4 1787068347.438148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.7e-05
HR_6 1787068347.448148000 0.776369   -0.713525 0.254455 -0.15327   0.0879256 0.415244 0.0001   0.0004
QR_4 1787068347.448148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.0004
HR_6 1787068347.458148000 0.775897   -0.709558 0.254274 -0.154141   0.0883024 0.408409 0.0001   5.6e-05
QR_4 1787068347.458148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.6e-05
HR_6 1787068347.468148000 0.775645   -0.707242 0.254415 -0.156011   0.089291 0.404499 0.0001   4e-05
QR_4 1787068347.468148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4e-05
HR_6 1787068347.478148000 0.775288   -0.702583 0.254766 -0.16067   0.0919585 0.396674 0.0001   7.5e-05
QR_4 1787068347.478148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.5e-05
HR_6 1787068347.488148000 0.775091   -0.699437 0.254972 -0.163534   0.0935499 0.391462 0.0001   3e-05
QR_4 1787068347.488148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3e-05
HR_6 1787068347.498148000 0.774936   -0.696238 0.255105 -0.165158   0.0945732 0.386476 0.0001   6.6e-05
QR_4 1787068347.498148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.6e-05
HR_6 1787068347.508148000 0.774781   -0.692173 0.255195 -0.16521   0.0951549 0.379788 0.0001   5.3e-05
QR_4 1787068347.508148000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.3e-05
HR_6 1787068347.518149000 0.774706   -0.688854 0.255191 -0.164616   0.0945592 0.374395 0.0001   5.6e-05
QR_4 1787068347.518149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.6e-05
HR_6 1787068347.528149000 0.774651   -0.685459 0.255125 -0.16298   0.0935818 0.369523 0.0001   0.000249
QR_4 1787068347.528149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000249
HR_6 1787068347.538149000 0.774602   -0.681061 0.254954 -0.160815   0.0918904 0.363811 0.0001   6.4e-05
QR_4 1787068347.538149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.4e-05
HR_6 1787068347.548149000 0.774567   -0.67655 0.254689 -0.158623   0.0903642 0.358394 0.0001   4.6e-05
QR_4 1787068347.548149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.6e-05
HR_6 1787068347.558149000 0.774459   -0.672918 0.254514 -0.157008   0.0901217 0.354631 0.0001   4.5e-05
QR_4 1787068347.558149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.5e-05
HR_6 1787068347.568149000 0.774293   -0.66845 0.254551 -0.157474   0.090376 0.350488 0.0001   0.001348
QR_4 1787068347.568149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001348
HR_6 1787068347.578149000 0.774188   -0.664923 0.254673 -0.159395   0.0913121 0.347344 0.0001   5.8e-05
QR_4 1787068347.578149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.8e-05
HR_6 1787068347.588149000 0.774079   -0.660504 0.25488 -0.162159   0.092916 0.34319 0.0001   3.3e-05
QR_4 1787068347.588149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.3e-05
HR_6 1787068347.598149000 0.774029   -0.65701 0.255057 -0.164736   0.0943781 0.340411 0.0001   4.3e-05
QR_4 1787068347.598149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.3e-05
HR_6 1787068347.608149000 0.773985   -0.652653 0.255252 -0.167469   0.0958937 0.337205 0.0001   5.6e-05
QR_4 1787068347.608149000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.6e-05
HR_6 1787068347.618150000 0.773936   -0.650022 0.255333 -0.168518   0.0964918 0.335638 0.0001   8e-06
QR_4 1787068347.618150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8e-06
HR_6 1787068347.628150000 0.773844   -0.64553 0.255388 -0.168327   0.0963889 0.333469 0.0001   6.4e-05
QR_4 1787068347.628150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.4e-05
HR_6 1787068347.638150000 0.773799   -0.640916 0.255322 -0.166229   0.095608 0.33123 0.0001   1.1e-05
QR_4 1787068347.638150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.1e-05
HR_6 1787068347.648150000 0.773759   -0.637154 0.25525 -0.164357   0.095258 0.329184 0.0001   5.2e-05
QR_4 1787068347.648150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.2e-05
HR_6 1787068347.658150000 0.773697   -0.633365 0.25521 -0.163449   0.0947941 0.326524 0.0001   2.6e-05
QR_4 1787068347.658150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.6e-05
HR_6 1787068347.668150000 0.773674   -0.629502 0.255125 -0.162774   0.0936143 0.323979 0.0001   0.00122
QR_4 1787068347.668150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.00122
HR_6 1787068347.678150000 0.773640   -0.624524 0.254943 -0.162039   0.091851 0.320917 0.0001   3.4e-05
QR_4 1787068347.678150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.4e-05
HR_6 1787068347.688150000 0.773566   -0.620534 0.254846 -0.161695   0.0928384 0.318857 0.0001   3.5e-05
QR_4 1787068347.688150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.5e-05
HR_6 1787068347.698150000 0.773506   -0.616642 0.254949 -0.163445   0.0937248 0.315783 0.0001   8.1e-05
QR_4 1787068347.698150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8.1e-05
HR_6 1787068347.708150000 0.773500   -0.611858 0.255167 -0.166482   0.0954521 0.311714 0.0001   1.2e-05
QR_4 1787068347.708150000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.2e-05
HR_6 1787068347.718151000 0.773514   -0.607055 0.25538 -0.169207   0.097056 0.306604 0.0001   2.2e-05
QR_4 1787068347.718151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.2e-05
HR_6 1787068347.728151000 0.773595   -0.603206 0.255517 -0.170154   0.097981 0.301947 0.0001   4.4e-05
QR_4 1787068347.728151000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.4e-05
HR_6 1787068347.738138000 0.773706   -0.599291 0.25559 -0.16998   0.0981631 0.297921 0.0001   2e-06
QR_4 1787068347.738138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2e-06
HR_6 1787068347.748138000 0.773786   -0.595326 0.255625 -0.168929   0.0977151 0.293569 0.0001   0.000259
QR_4 1787068347.748138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000259
HR_6 1787068347.758138000 0.773871   -0.590256 0.25558 -0.167684   0.0959895 0.288454 0.0001   4e-05
QR_4 1787068347.758138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4e-05
HR_6 1787068347.768138000 0.774010   -0.58503 0.255423 -0.166137   0.0936741 0.283721 0.0001   4.3e-05
QR_4 1787068347.768138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.3e-05
HR_6 1787068347.778138000 0.774138   -0.580778 0.255209 -0.164508   0.0925046 0.280154 0.0001   0.002218
QR_4 1787068347.778138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.002218
HR_6 1787068347.788138000 0.774289   -0.575383 0.254899 -0.162721   0.0933695 0.276315 0.0001   5.4e-05
QR_4 1787068347.788138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.4e-05
HR_6 1787068347.798138000 0.774331   -0.570135 0.255038 -0.164813   0.0944995 0.271443 0.0001   3.8e-05
QR_4 1787068347.798138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.8e-05
HR_6 1787068347.808138000 0.774319   -0.565994 0.255263 -0.16764   0.0960107 0.267926 0.0001   2.4e-05
QR_4 1787068347.808138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.4e-05
HR_6 1787068347.818138000 0.774306   -0.561803 0.255456 -0.16904   0.0972323 0.265336 0.0001   5.9e-05
QR_4 1787068347.818138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.9e-05
HR_6 1787068347.828138000 0.774323   -0.556453 0.255555 -0.168822   0.0976479 0.262052 0.0001   4.6e-05
QR_4 1787068347.828138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.6e-05
HR_6 1787068347.838138000 0.774413   -0.550966 0.255529 -0.166194   0.09651 0.259223 0.0001   2.7e-05
QR_4 1787068347.838138000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.7e-05
HR_6 1787068347.848139000 0.774556   -0.545417 0.255399 -0.163668   0.0948848 0.256515 0.0001   0.003043
QR_4 1787068347.848139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.003043
HR_6 1787068347.858139000 0.774731   -0.54084 0.255158 -0.161506   0.0941131 0.254131 0.0001   4.9e-05
QR_4 1787068347.858139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.9e-05
HR_6 1787068347.868139000 0.774933   -0.535052 0.254966 -0.159698   0.0929131 0.250948 0.0001   3e-05
QR_4 1787068347.868139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3e-05
HR_6 1787068347.878139000 0.775003   -0.530432 0.254858 -0.159496   0.0922055 0.247705 0.0001   0.000241
QR_4 1787068347.878139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000241
HR_6 1787068347.888139000 0.775014   -0.525714 0.2548 -0.159632   0.0916461 0.244088 0.0001   3.1e-05
QR_4 1787068347.888139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.1e-05
HR_6 1787068347.898139000 0.775066   -0.519647 0.254659 -0.158843   0.0909521 0.239977 0.0001   6.4e-05
QR_4 1787068347.898139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.4e-05
HR_6 1787068347.908139000 0.775063   -0.516076 0.254692 -0.158903   0.0908783 0.237399 0.0001   6.7e-05
QR_4 1787068347.908139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.7e-05
HR_6 1787068347.918139000 0.775067   -0.511244 0.254726 -0.15856   0.0906091 0.23414 0.0001   2.7e-05
QR_4 1787068347.918139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.7e-05
HR_6 1787068347.928139000 0.775102   -0.505054 0.25467 -0.156852   0.0901971 0.230881 0.0001   5.1e-05
QR_4 1787068347.928139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.1e-05
HR_6 1787068347.938139000 0.775187   -0.498767 0.254492 -0.154052   0.0892495 0.227486 0.0001   8.9e-05
QR_4 1787068347.938139000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8.9e-05
HR_6 1787068347.948140000 0.775189   -0.49371 0.254418 -0.152448   0.088194 0.224921 0.0001   5.8e-05
QR_4 1787068347.948140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.8e-05
HR_6 1787068347.958140000 0.775192   -0.487274 0.254238 -0.150394   0.0863261 0.222209 0.0001   2.7e-05
QR_4 1787068347.958140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.7e-05
HR_6 1787068347.968140000 0.775234   -0.482044 0.254008 -0.148715   0.0847179 0.219572 0.0001   6.9e-05
QR_4 1787068347.968140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6.9e-05
HR_6 1787068347.978140000 0.775221   -0.475519 0.253831 -0.147412   0.084683 0.217032 0.0001   0.000744
QR_4 1787068347.978140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000744
HR_6 1787068347.988140000 0.775197   -0.469128 0.253915 -0.148538   0.0853037 0.21457 0.0001   4.5e-05
QR_4 1787068347.988140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.5e-05
HR_6 1787068347.998140000 0.775272   -0.462757 0.254037 -0.150011   0.0861936 0.211565 0.0001   8.5e-05
QR_4 1787068347.998140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8.5e-05
HR_6 1787068348.008140000 0.775401   -0.457671 0.254157 -0.151601   0.0871203 0.209027 0.0001   7.3e-05
QR_4 1787068348.008140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   7.3e-05
HR_6 1787068348.018140000 0.775588   -0.45132 0.254281 -0.153068   0.0875333 0.206194 0.0001   0.001601
QR_4 1787068348.018140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001601
HR_6 1787068348.028140000 0.775738   -0.447438 0.254336 -0.152957   0.0874803 0.204421 0.0001   4.9e-05
QR_4 1787068348.028140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.9e-05
HR_6 1787068348.038140000 0.776080   -0.4395 0.254363 -0.150137   0.0862514 0.201305 0.0001   4.4e-05
QR_4 1787068348.038140000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   4.4e-05
HR_6 1787068348.048141000 0.776417   -0.432805 0.254261 -0.146169   0.084428 0.198635 0.0001   3e-05
QR_4 1787068348.048141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3e-05
HR_6 1787068348.058141000 0.776658   -0.428684 0.254138 -0.14345   0.0834835 0.197102 0.0001   0.001036
QR_4 1787068348.058141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.001036
HR_6 1787068348.068141000 0.777034   -0.423068 0.25391 -0.140058   0.0829268 0.194974 0.0001   0.000181
QR_4 1787068348.068141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000181
HR_6 1787068348.078141000 0.777467   -0.416067 0.253734 -0.138131   0.0827433 0.191412 0.0001   0.000108
QR_4 1787068348.078141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000108
HR_6 1787068348.088141000 0.777698   -0.411821 0.253718 -0.138344   0.0825246 0.188947 0.0001   3.5e-05
QR_4 1787068348.088141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.5e-05
HR_6 1787068348.098141000 0.778109   -0.404628 0.253672 -0.139198   0.0819023 0.184924 0.0001   2.3e-05
QR_4 1787068348.098141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.3e-05
HR_6 1787068348.108141000 0.778455   -0.398832 0.253573 -0.139212   0.0810479 0.181497 0.0001   3e-05
QR_4 1787068348.108141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3e-05
HR_6 1787068348.118141000 0.778822   -0.392953 0.253358 -0.138574   0.0796038 0.178579 0.0001   3.2e-05
QR_4 1787068348.118141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.2e-05
HR_6 1787068348.128141000 0.779222   -0.385618 0.253079 -0.137147   0.0788212 0.175645 0.0001   8.6e-05
QR_4 1787068348.128141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   8.6e-05
HR_6 1787068348.138141000 0.779388   -0.378465 0.253182 -0.13854   0.079434 0.172388 0.0001   6e-05
QR_4 1787068348.138141000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   6e-05
HR_6 1787068348.148142000 0.779472   -0.374211 0.253325 -0.140193   0.0804737 0.170662 0.0001   0.000749
QR_4 1787068348.148142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   0.000749
HR_6 1787068348.158142000 0.779750   -0.365747 0.25354 -0.142815   0.0817678 0.166745 0.0001   5.2e-05
QR_4 1787068348.158142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.2e-05
HR_6 1787068348.168142000 0.779959   -0.36003 0.253591 -0.142916   0.0821573 0.164778 0.0001   5.3e-05
QR_4 1787068348.168142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5.3e-05
HR_6 1787068348.178142000 0.780187   -0.354263 0.253603 -0.141984   0.0819488 0.162789 0.0001   5e-06
QR_4 1787068348.178142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   5e-06
HR_6 1787068348.188142000 0.780468   -0.346902 0.253506 -0.140631   0.0808818 0.160429 0.0001   1.7e-05
QR_4 1787068348.188142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   1.7e-05
HR_6 1787068348.198142000 0.780817   -0.339426 0.253279 -0.138496   0.0793189 0.158503 0.0001   2.1e-05
QR_4 1787068348.198142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.1e-05
HR_6 1787068348.208142000 0.781125   -0.333398 0.253027 -0.135832   0.0781786 0.156693 0.0001   3.2e-05
QR_4 1787068348.208142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   3.2e-05
HR_6 1787068348.218142000 0.781415   -0.325885 0.252907 -0.133244   0.0771194 0.153491 0.0001   2.1e-05
QR_4 1787068348.218142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.1e-05
HR_6 1787068348.228142000 0.781661   -0.319833 0.252802 -0.131644   0.076229 0.150788 0.0001   2.7e-05
QR_4 1787068348.228142000 -1.000000   2.22045e-16 0.0299999 2.57732e-17   5.12991e-10 9.48721e-19 0.0001   2.7e-05
HR_6 1787068348.238142000 0.781900   -0.313748 0.25265 -0.130113   0.0749386 0.147746 0.0001   0.000114
